body_weight_delta,carried_weight,corner_positions,course,data_status,distance_m,finish_position,horse_id,horse_name,horse_no,jockey,last3f,margin,meeting_day,meeting_no,popularity,race_category,race_class,race_date,race_id,race_name,race_no,race_rule,scheduled_start,sex_age,source_url,surface,time,track_condition,trainer,weather,weight_rule,平均1F,枠
486(0),55.0,6  5,札幌,QUARANTINED_HTML:track_condition,1000,6,pw01dud002023107310/8E,ハイティー,8,北村 友一,35.9,１ 1/4,05,02,6,3歳,未勝利,2026-09-05,pw01sde0101202602050320260905,3歳未勝利,03,[指定],10時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050320260905%2F60,ダート,0:59.5,,木村 哲也,晴,馬齢,,
444(+16),52.0,10  10,札幌,QUARANTINED_HTML:track_condition,1000,7,pw01dud002023103612/4B,オリヒメボシ,7,▲大久保 友雅,35.4,１,05,02,10,3歳,未勝利,2026-09-05,pw01sde0101202602050320260905,3歳未勝利,03,[指定],10時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050320260905%2F60,ダート,0:59.7,,庄野 靖志,晴,馬齢,,
500(+22),55.0,9  9,札幌,QUARANTINED_HTML:track_condition,1000,8,pw01dud002023101742/CE,ホワイトラバーズ,12,古川 吉洋,35.7,３／４,05,02,12,3歳,未勝利,2026-09-05,pw01sde0101202602050320260905,3歳未勝利,03,[指定],10時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050320260905%2F60,ダート,0:59.8,,大根田 裕之,晴,馬齢,,
468(+14),57.0,1  1,札幌,QUARANTINED_HTML:track_condition,1000,9,pw01dud002023106658/0A,ニンジャトットリ,1,丹内 祐次,36.8,３／４,05,02,3,3歳,未勝利,2026-09-05,pw01sde0101202602050320260905,3歳未勝利,03,[指定],10時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050320260905%2F60,ダート,0:59.9,,松永 康利,晴,馬齢,,
462(0),57.0,10  11,札幌,QUARANTINED_HTML:track_condition,1000,10,pw01dud002023101448/ED,スラッシュコード,6,小沢 大仁,35.8,３／４,05,02,11,3歳,未勝利,2026-09-05,pw01sde0101202602050320260905,3歳未勝利,03,[指定],10時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050320260905%2F60,ダート,1:00.1,,伊藤 圭三,晴,馬齢,,
470(-2),57.0,7  7,札幌,QUARANTINED_HTML:track_condition,1000,11,pw01dud002023106556/F3,サンライズロイ,11,佐々木 大輔,36.6,１ 1/4,05,02,8,3歳,未勝利,2026-09-05,pw01sde0101202602050320260905,3歳未勝利,03,[指定],10時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050320260905%2F60,ダート,1:00.3,,牧浦 充徳,晴,馬齢,,
450(+2),53.0,12  12,札幌,QUARANTINED_HTML:track_condition,1000,12,pw01dud002023101755/37,アイビーミャーオ,4,◇小林 美駒,37.0,大差,05,02,1,3歳,未勝利,2026-09-05,pw01sde0101202602050320260905,3歳未勝利,03,[指定],10時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050320260905%2F60,ダート,1:02.3,,小林 真也,晴,馬齢,,
476(+2),57.0,4  3  3  2,札幌,QUARANTINED_HTML:track_condition,1700,1,pw01dud002023101756/AA,メイショウセンドウ,5,横山 和生,36.9,,05,02,1,3歳,未勝利,2026-09-05,pw01sde0101202602050420260905,3歳未勝利,04,[指定],11時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050420260905%2F15,ダート,1:44.7,,飯田 祐史,晴,馬齢,,
456(0),53.0,2  2  2  1,札幌,QUARANTINED_HTML:track_condition,1700,2,pw01dud002023100785/78,アズライトアスール,6,★河原田 菜々,37.2,１／２,05,02,3,3歳,未勝利,2026-09-05,pw01sde0101202602050420260905,3歳未勝利,04,[指定],11時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050420260905%2F15,ダート,1:44.8,,鈴木 孝志,晴,馬齢,,
472(0),57.0,6  6  9  8,札幌,QUARANTINED_HTML:track_condition,1700,3,pw01dud002023105537/57,エイシンリーガル,9,松本 大輝,37.9,９,05,02,2,3歳,未勝利,2026-09-05,pw01sde0101202602050420260905,3歳未勝利,04,[指定],11時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050420260905%2F15,ダート,1:46.3,,高橋 康之,晴,馬齢,,
408(0),55.0,9  9  8  4,札幌,QUARANTINED_HTML:track_condition,1700,4,pw01dud002023103475/A2,ディープマウンテン,14,吉田 隼人,38.1,アタマ,05,02,12,3歳,未勝利,2026-09-05,pw01sde0101202602050420260905,3歳未勝利,04,[指定],11時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050420260905%2F15,ダート,1:46.3,,深山 雅史,晴,馬齢,,
434(-4),55.0,11  11  12  13,札幌,QUARANTINED_HTML:track_condition,1700,5,pw01dud002023104027/63,ダンツアラーム,10,黛 弘人,38.0,３ 1/2,05,02,8,3歳,未勝利,2026-09-05,pw01sde0101202602050420260905,3歳未勝利,04,[指定],11時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050420260905%2F15,ダート,1:46.9,,本田 優,晴,馬齢,,
468(+2),57.0,4  5  5  4,札幌,QUARANTINED_HTML:track_condition,1700,6,pw01dud002023105904/92,サトノフレア,11,佐々木 大輔,39.0,アタマ,05,02,4,3歳,未勝利,2026-09-05,pw01sde0101202602050420260905,3歳未勝利,04,[指定],11時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050420260905%2F15,ダート,1:46.9,,堀 宣行,晴,馬齢,,
482(+2),57.0,13  13  12  11,札幌,QUARANTINED_HTML:track_condition,1700,7,pw01dud002023104684/90,ロジクリスエス,4,丹内 祐次,38.2,１ 1/4,05,02,10,3歳,未勝利,2026-09-05,pw01sde0101202602050420260905,3歳未勝利,04,[指定],11時20分,せん3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050420260905%2F15,ダート,1:47.1,,新開 幸一,晴,馬齢,,
464(+4),57.0,12  11  10  11,札幌,QUARANTINED_HTML:track_condition,1700,8,pw01dud002023106605/61,フェイスリフト,13,荻野 琢真,38.6,１／２,05,02,5,3歳,未勝利,2026-09-05,pw01sde0101202602050420260905,3歳未勝利,04,[指定],11時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050420260905%2F15,ダート,1:47.2,,嘉藤 貴行,晴,馬齢,,
416(0),55.0,6  6  5  8,札幌,QUARANTINED_HTML:track_condition,1700,9,pw01dud002023104415/31,アインプロージット,12,川又 賢治,39.5,２,05,02,14,3歳,未勝利,2026-09-05,pw01sde0101202602050420260905,3歳未勝利,04,[指定],11時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050420260905%2F15,ダート,1:47.5,,小笠 倫弘,晴,馬齢,,
434(+4),55.0,9  10  10  8,札幌,QUARANTINED_HTML:track_condition,1700,10,pw01dud002023101318/8C,クープグラッセ,7,小沢 大仁,39.4,２ 1/2,05,02,11,3歳,未勝利,2026-09-05,pw01sde0101202602050420260905,3歳未勝利,04,[指定],11時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050420260905%2F15,ダート,1:47.9,,岡田 稲男,晴,馬齢,,
484(-2),55.0,14  13  5  4,札幌,QUARANTINED_HTML:track_condition,1700,11,pw01dud002023103178/68,テンユウ,2,◇小林 美駒,40.0,クビ,05,02,6,3歳,未勝利,2026-09-05,pw01sde0101202602050420260905,3歳未勝利,04,[指定],11時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050420260905%2F15,ダート,1:48.0,,奥村 武,晴,馬齢,,
484(+4),52.0,3  3  3  4,札幌,QUARANTINED_HTML:track_condition,1700,12,pw01dud002023101443/AE,フィーユレアル,8,▲遠藤 汰月,40.6,２,05,02,7,3歳,未勝利,2026-09-05,pw01sde0101202602050420260905,3歳未勝利,04,[指定],11時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050420260905%2F15,ダート,1:48.3,,斎藤 誠,晴,馬齢,,
456(+6),57.0,1  1  1  2,札幌,QUARANTINED_HTML:track_condition,1700,13,pw01dud002023105739/9F,モズヴイ,3,横山 琉人,41.3,３ 1/2,05,02,9,3歳,未勝利,2026-09-05,pw01sde0101202602050420260905,3歳未勝利,04,[指定],11時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050420260905%2F15,ダート,1:48.9,,藤岡 健一,晴,馬齢,,
460(-16),56.0,6  6  12  14,札幌,QUARANTINED_HTML:track_condition,1700,14,pw01dud002023105909/D1,ブラックゲイル,1,☆長浜 鴻緒,45.4,大差,05,02,13,3歳,未勝利,2026-09-05,pw01sde0101202602050420260905,3歳未勝利,04,[指定],11時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050420260905%2F15,ダート,1:54.3,,加藤 和宏,晴,馬齢,,
440(初出走),55.0,12  11  9,札幌,PASS_HTML,1500,1,pw01dud002024106514/59,シュヴァルツペルレ,5,浜中 俊,35.1,,05,02,6,2歳,新馬,2026-09-05,pw01sde0101202602050520260905,メイクデビュー札幌,05,（混合）［指定］,12時10分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050520260905%2FCA,芝,1:31.5,稍重,武 幸四郎,晴,馬齢,,
502(初出走),55.0,6  7  5,札幌,PASS_HTML,1500,2,pw01dud002024106140/F9,プレシャスタイム,7,佐々木 大輔,36.0,２,05,02,3,2歳,新馬,2026-09-05,pw01sde0101202602050520260905,メイクデビュー札幌,05,（混合）［指定］,12時10分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050520260905%2FCA,芝,1:31.8,稍重,須貝 尚介,晴,馬齢,,
444(初出走),52.0,3  4  5,札幌,PASS_HTML,1500,3,pw01dud002024101760/94,ローズファミリー,2,▲大久保 友雅,36.2,クビ,05,02,2,2歳,新馬,2026-09-05,pw01sde0101202602050520260905,メイクデビュー札幌,05,（混合）［指定］,12時10分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050520260905%2FCA,芝,1:31.8,稍重,田中 剛,晴,馬齢,,
410(初出走),53.0,10  7  5,札幌,PASS_HTML,1500,4,pw01dud002024104841/E5,グレーターマーク,1,◇小林 美駒,36.3,１ 1/2,05,02,4,2歳,新馬,2026-09-05,pw01sde0101202602050520260905,メイクデビュー札幌,05,（混合）［指定］,12時10分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050520260905%2FCA,芝,1:32.1,稍重,小椋 研介,晴,馬齢,,
472(初出走),55.0,3  3  2,札幌,PASS_HTML,1500,5,pw01dud002024106862/56,ミーアキース,12,鮫島 克駿,36.7,１／２,05,02,5,2歳,新馬,2026-09-05,pw01sde0101202602050520260905,メイクデビュー札幌,05,（混合）［指定］,12時10分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050520260905%2FCA,芝,1:32.2,稍重,加藤 征弘,晴,馬齢,,
458(初出走),55.0,11  11  11,札幌,PASS_HTML,1500,6,pw01dud002024105330/5C,コーズサム,14,黛 弘人,36.3,２ 1/2,05,02,9,2歳,新馬,2026-09-05,pw01sde0101202602050520260905,メイクデビュー札幌,05,（混合）［指定］,12時10分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050520260905%2FCA,芝,1:32.6,稍重,伊藤 圭三,晴,馬齢,,
390(初出走),55.0,9  7  9,札幌,PASS_HTML,1500,7,pw01dud002024108004/32,ララアウローラ,9,小沢 大仁,36.9,クビ,05,02,7,2歳,新馬,2026-09-05,pw01sde0101202602050520260905,メイクデビュー札幌,05,（混合）［指定］,12時10分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050520260905%2FCA,芝,1:32.7,稍重,千葉 直人,晴,馬齢,,
432(初出走),55.0,3  4  5,札幌,PASS_HTML,1500,8,pw01dud002024106379/96,ポーラールート,3,北村 友一,37.3,１ 1/2,05,02,1,2歳,新馬,2026-09-05,pw01sde0101202602050520260905,メイクデビュー札幌,05,（混合）［指定］,12時10分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050520260905%2FCA,芝,1:32.9,稍重,武 英智,晴,馬齢,,
484(初出走),55.0,6  4  2,札幌,PASS_HTML,1500,9,pw01dud002024100358/69,ジャスコヒラリアス,11,斎藤 新,37.4,クビ,05,02,8,2歳,新馬,2026-09-05,pw01sde0101202602050520260905,メイクデビュー札幌,05,（混合）［指定］,12時10分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050520260905%2FCA,芝,1:33.0,稍重,高橋 康之,晴,馬齢,,
438(初出走),52.0,2  2  2,札幌,PASS_HTML,1500,10,pw01dud002024100614/F0,アンミツ,10,▲和田 陽希,37.6,アタマ,05,02,10,2歳,新馬,2026-09-05,pw01sde0101202602050520260905,メイクデビュー札幌,05,（混合）［指定］,12時10分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050520260905%2FCA,芝,1:33.0,稍重,杉山 佳明,晴,馬齢,,
490(初出走),55.0,13  11  11,札幌,PASS_HTML,1500,11,pw01dud002024105557/03,ラガーレッドムーン,6,荻野 琢真,37.4,５,05,02,13,2歳,新馬,2026-09-05,pw01sde0101202602050520260905,メイクデビュー札幌,05,（混合）［指定］,12時10分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050520260905%2FCA,芝,1:33.8,稍重,池添 学,晴,馬齢,,
436(初出走),55.0,1  1  1,札幌,PASS_HTML,1500,12,pw01dud002024103824/2F,ルナディアナ,8,松本 大輝,38.6,クビ,05,02,12,2歳,新馬,2026-09-05,pw01sde0101202602050520260905,メイクデビュー札幌,05,（混合）［指定］,12時10分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050520260905%2FCA,芝,1:33.9,稍重,小手川 準,晴,馬齢,,
438(初出走),55.0,6  10  11,札幌,PASS_HTML,1500,13,pw01dud002024101361/43,アルーリングボーイ,13,伊藤 工真,38.2,２,05,02,14,2歳,新馬,2026-09-05,pw01sde0101202602050520260905,メイクデビュー札幌,05,（混合）［指定］,12時10分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050520260905%2FCA,芝,1:34.2,稍重,金成 貴史,晴,馬齢,,
472(初出走),54.0,14  14  14,札幌,PASS_HTML,1500,14,pw01dud002024104400/6E,フェアリースノー,4,☆長浜 鴻緒,39.7,大差,05,02,11,2歳,新馬,2026-09-05,pw01sde0101202602050520260905,メイクデビュー札幌,05,（混合）［指定］,12時10分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050520260905%2FCA,芝,1:39.3,稍重,尾形 和幸,晴,馬齢,,
484(+2),57.0,11  11  8  2,札幌,PASS_HTML,2000,1,pw01dud002023100771/9C,マジックファイヤー,15,斎藤 新,36.4,,05,02,9,3歳,未勝利,2026-09-05,pw01sde0101202602050620260905,3歳未勝利,06,[指定],12時40分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050620260905%2F7F,芝,2:03.8,稍重,浅利 英明,晴,馬齢,,
530(+8),57.0,14  14  13  10,札幌,PASS_HTML,2000,2,pw01dud002023105260/CF,サトノリアファル,10,横山 和生,36.2,１／２,05,02,6,3歳,未勝利,2026-09-05,pw01sde0101202602050620260905,3歳未勝利,06,[指定],12時40分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050620260905%2F7F,芝,2:03.9,稍重,古賀 慎明,晴,馬齢,,
498(+4),57.0,7  7  3  2,札幌,PASS_HTML,2000,3,pw01dud002023106817/B9,アルペングロー,16,北村 友一,37.0,３／４,05,02,4,3歳,未勝利,2026-09-05,pw01sde0101202602050620260905,3歳未勝利,06,[指定],12時40分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050620260905%2F7F,芝,2:04.0,稍重,上村 洋行,晴,馬齢,,
440(-4),57.0,9  9  5  2,札幌,PASS_HTML,2000,4,pw01dud002023103867/3C,アート,14,鮫島 克駿,36.8,ハナ,05,02,12,3歳,未勝利,2026-09-05,pw01sde0101202602050620260905,3歳未勝利,06,[指定],12時40分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050620260905%2F7F,芝,2:04.0,稍重,杉山 晴紀,晴,馬齢,,
436(+2),55.0,4  3  2  1,札幌,PASS_HTML,2000,5,pw01dud002023106411/43,マンサニージャ,8,丹内 祐次,37.2,１／２,05,02,1,3歳,未勝利,2026-09-05,pw01sde0101202602050620260905,3歳未勝利,06,[指定],12時40分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050620260905%2F7F,芝,2:04.1,稍重,菊川 正達,晴,馬齢,,
490(+2),57.0,15  15  15  13,札幌,PASS_HTML,2000,6,pw01dud002023101934/06,レットミーテイク,11,吉田 隼人,36.3,１／２,05,02,11,3歳,未勝利,2026-09-05,pw01sde0101202602050620260905,3歳未勝利,06,[指定],12時40分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050620260905%2F7F,芝,2:04.2,稍重,庄野 靖志,晴,馬齢,,
450(-2),53.0,16  16  15  11,札幌,PASS_HTML,2000,7,pw01dud002023102669/D1,ワダツミ,4,◇小林 美駒,36.3,ハナ,05,02,3,3歳,未勝利,2026-09-05,pw01sde0101202602050620260905,3歳未勝利,06,[指定],12時40分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050620260905%2F7F,芝,2:04.2,稍重,笹田 和秀,晴,馬齢,,
430(-6),52.0,4  5  7  6,札幌,PASS_HTML,2000,8,pw01dud002023105681/26,ポリメトリック,9,▲和田 陽希,37.2,１ 3/4,05,02,5,3歳,未勝利,2026-09-05,pw01sde0101202602050620260905,3歳未勝利,06,[指定],12時40分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050620260905%2F7F,芝,2:04.5,稍重,池江 泰寿,晴,馬齢,,
484(+4),57.0,11  11  8  6,札幌,PASS_HTML,2000,9,pw01dud002023101000/51,フローレンスフーガ,5,古川 吉洋,37.1,ハナ,05,02,2,3歳,未勝利,2026-09-05,pw01sde0101202602050620260905,3歳未勝利,06,[指定],12時40分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050620260905%2F7F,芝,2:04.5,稍重,四位 洋文,晴,馬齢,,
402(0),51.0,6  6  5  6,札幌,PASS_HTML,2000,10,pw01dud002023106148/05,ヒメヒオウギ,7,★河原田 菜々,37.6,１ 3/4,05,02,7,3歳,未勝利,2026-09-05,pw01sde0101202602050620260905,3歳未勝利,06,[指定],12時40分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050620260905%2F7F,芝,2:04.8,稍重,中竹 和也,晴,馬齢,,
468(+10),57.0,3  3  3  6,札幌,PASS_HTML,2000,11,pw01dud002023103424/DF,デルマバンダイサン,13,松本 大輝,38.0,１ 1/2,05,02,13,3歳,未勝利,2026-09-05,pw01sde0101202602050620260905,3歳未勝利,06,[指定],12時40分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050620260905%2F7F,芝,2:05.1,稍重,井上 智史,晴,馬齢,,
442(+10),55.0,11  11  13  13,札幌,PASS_HTML,2000,12,pw01dud002023104338/79,ハヤブサブロー,1,横山 琉人,37.7,２,05,02,15,3歳,未勝利,2026-09-05,pw01sde0101202602050620260905,3歳未勝利,06,[指定],12時40分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050620260905%2F7F,芝,2:05.4,稍重,高橋 義忠,晴,馬齢,,
450(-4),57.0,7  7  10  11,札幌,PASS_HTML,2000,13,pw01dud002023100604/54,ショウナンアワード,2,小沢 大仁,38.6,４,05,02,14,3歳,未勝利,2026-09-05,pw01sde0101202602050620260905,3歳未勝利,06,[指定],12時40分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050620260905%2F7F,芝,2:06.1,稍重,東田 明士,晴,馬齢,,
486(-2),57.0,9  9  10  13,札幌,PASS_HTML,2000,14,pw01dud002023106772/A9,アップターンデイ,12,藤懸 貴志,38.8,２,05,02,16,3歳,未勝利,2026-09-05,pw01sde0101202602050620260905,3歳未勝利,06,[指定],12時40分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050620260905%2F7F,芝,2:06.4,稍重,藤岡 健一,晴,馬齢,,
470(+8),54.0,1  1  1  5,札幌,PASS_HTML,2000,15,pw01dud002023105854/B1,ウインポーシャ,3,☆長浜 鴻緒,40.5,５,05,02,10,3歳,未勝利,2026-09-05,pw01sde0101202602050620260905,3歳未勝利,06,[指定],12時40分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050620260905%2F7F,芝,2:07.3,稍重,矢嶋 大樹,晴,馬齢,,
464(+4),57.0,2  2  10  16,札幌,PASS_HTML,2000,16,pw01dud002023103757/FB,シーラス,6,佐々木 大輔,50.8,大差,05,02,8,3歳,未勝利,2026-09-05,pw01sde0101202602050620260905,3歳未勝利,06,[指定],12時40分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050620260905%2F7F,芝,2:18.4,稍重,堀 宣行,晴,馬齢,,
434(+4),56.0,6  6  4  5,札幌,PASS_HTML,1800,1,pw01dud002022106618/3E,ジェルブロア,6,北村 友一,35.8,,05,02,3,3歳以上,1勝クラス,2026-09-05,pw01sde0101202602050720260905,3歳以上1勝クラス,07,牝［指定］,13時10分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050720260905%2F34,芝,1:50.0,稍重,矢作 芳人,晴,定量,,
450(+4),53.0,2  2  2  1,札幌,PASS_HTML,1800,2,pw01dud002023106840/C4,アドマイヤシュラ,8,佐々木 大輔,36.3,２,05,02,1,3歳以上,1勝クラス,2026-09-05,pw01sde0101202602050720260905,3歳以上1勝クラス,07,牝［指定］,13時10分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050720260905%2F34,芝,1:50.3,稍重,友道 康夫,晴,定量,,
468(+12),51.0,12  12  12  7,札幌,PASS_HTML,1800,3,pw01dud002023105849/E0,フリーヤ,4,◇小林 美駒,35.7,３／４,05,02,2,3歳以上,1勝クラス,2026-09-05,pw01sde0101202602050720260905,3歳以上1勝クラス,07,牝［指定］,13時10分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050720260905%2F34,芝,1:50.4,稍重,鈴木 伸尋,晴,定量,,
474(0),55.0,3  4  4  5,札幌,PASS_HTML,1800,4,pw01dud002022105532/8C,カリーン,5,☆長浜 鴻緒,36.3,クビ,05,02,8,3歳以上,1勝クラス,2026-09-05,pw01sde0101202602050720260905,3歳以上1勝クラス,07,牝［指定］,13時10分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050720260905%2F34,芝,1:50.5,稍重,蛯名 正義,晴,定量,,
442(-2),52.0,1  1  1  2,札幌,PASS_HTML,1800,5,pw01dud002021105168/1E,クイーンズワーフ,1,★河原田 菜々,37.0,１ 1/4,05,02,5,3歳以上,1勝クラス,2026-09-05,pw01sde0101202602050720260905,3歳以上1勝クラス,07,牝［指定］,13時10分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050720260905%2F34,芝,1:50.7,稍重,青木 孝文,晴,定量,,
420(-6),56.0,11  11  4  3,札幌,PASS_HTML,1800,6,pw01dud002022105060/E1,サウンドサンライズ,7,斎藤 新,36.5,アタマ,05,02,9,3歳以上,1勝クラス,2026-09-05,pw01sde0101202602050720260905,3歳以上1勝クラス,07,牝［指定］,13時10分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050720260905%2F34,芝,1:50.7,稍重,東田 明士,晴,定量,,
446(+26),51.0,10  8  9  9,札幌,PASS_HTML,1800,7,pw01dud002023106380/0F,ベネディクション,2,◇古川 奈穂,36.5,１,05,02,6,3歳以上,1勝クラス,2026-09-05,pw01sde0101202602050720260905,3歳以上1勝クラス,07,牝［指定］,13時10分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050720260905%2F34,芝,1:50.9,稍重,矢作 芳人,晴,定量,,
438(+4),53.0,8  8  9  9,札幌,PASS_HTML,1800,8,pw01dud002023106412/B6,ユメシルベ,12,丹内 祐次,36.5,ハナ,05,02,7,3歳以上,1勝クラス,2026-09-05,pw01sde0101202602050720260905,3歳以上1勝クラス,07,牝［指定］,13時10分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050720260905%2F34,芝,1:50.9,稍重,粕谷 昌央,晴,定量,,
464(0),56.0,8  8  9  12,札幌,PASS_HTML,1800,9,pw01dud002021105694/77,ホウオウペトリュス,11,吉田 隼人,36.5,３／４,05,02,10,3歳以上,1勝クラス,2026-09-05,pw01sde0101202602050720260905,3歳以上1勝クラス,07,牝［指定］,13時10分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050720260905%2F34,芝,1:51.0,稍重,須貝 尚介,晴,定量,,
464(+4),53.0,6  6  8  9,札幌,PASS_HTML,1800,10,pw01dud002023102891/CB,グロリアス,9,松本 大輝,36.9,１,05,02,11,3歳以上,1勝クラス,2026-09-05,pw01sde0101202602050720260905,3歳以上1勝クラス,07,牝［指定］,13時10分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050720260905%2F34,芝,1:51.2,稍重,新谷 功一,晴,定量,,
448(0),53.0,3  3  2  3,札幌,PASS_HTML,1800,11,pw01dud002023107144/28,エイカイコバチ,10,小沢 大仁,37.8,４,05,02,4,3歳以上,1勝クラス,2026-09-05,pw01sde0101202602050720260905,3歳以上1勝クラス,07,牝［指定］,13時10分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050720260905%2F34,芝,1:51.9,稍重,藤原 英昭,晴,定量,,
444(+2),56.0,3  4  4  7,札幌,PASS_HTML,1800,12,pw01dud002022101425/E8,エナジーショット,3,横山 琉人,38.1,２ 1/2,05,02,12,3歳以上,1勝クラス,2026-09-05,pw01sde0101202602050720260905,3歳以上1勝クラス,07,牝［指定］,13時10分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050720260905%2F34,芝,1:52.3,稍重,矢嶋 大樹,晴,定量,,
492(+4),55.0,3  3  3  4,札幌,QUARANTINED_HTML:track_condition,1700,1,pw01dud002023105032/23,メイショウコシュウ,1,浜中 俊,37.1,,05,02,6.0,3歳以上,1勝クラス,2026-09-05,pw01sde0101202602050820260905,3歳以上1勝クラス,08,[指定],13時40分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0101202602050820260905%2FE9,ダート,1:44.2,,松永 幹夫,晴,定量,,
