body_weight_delta,carried_weight,corner_positions,course,data_status,distance_m,finish_position,horse_id,horse_name,horse_no,jockey,last3f,margin,meeting_day,meeting_no,popularity,race_category,race_class,race_date,race_id,race_name,race_no,race_rule,rating,scheduled_start,sex_age,source_url,surface,time,track_condition,trainer,weather,weight_rule,平均1F,枠
486(+16),54.0,8  8  8  8,札幌,PASS_HTML,1800,6,pw01dud102022105766/D1,ドーギッド,2,◇古川 奈穂,36.0,１ 3/4,03,01,8,3歳以上,1勝クラス,2026-08-01,pw01sde1001202601030420260801,3歳以上1勝クラス,04,[指定],,11時30分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030420260801%2F6E,芝,1:49.6,稍重,矢作 芳人,曇,定量,,
470(-4),58.0,8  8  10  8,札幌,PASS_HTML,1800,7,pw01dud102020100621/5E,マイバラード,5,斎藤 新,35.9,ハナ,03,01,6,3歳以上,1勝クラス,2026-08-01,pw01sde1001202601030420260801,3歳以上1勝クラス,04,[指定],,11時30分,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030420260801%2F6E,芝,1:49.6,稍重,松永 康利,曇,定量,,
498(+8),56.0,10  10  11  11,札幌,PASS_HTML,1800,8,pw01dud102020103772/1F,エイトスターズ,9,吉田 隼人,36.1,２,03,01,9,3歳以上,1勝クラス,2026-08-01,pw01sde1001202601030420260801,3歳以上1勝クラス,04,[指定],,11時30分,牝6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030420260801%2F6E,芝,1:49.9,稍重,坂口 智康,曇,定量,,
456(+8),55.0,3  2  3  5,札幌,PASS_HTML,1800,9,pw01dud102023106439/E2,マイネルマスター,10,佐々木 大輔,36.8,クビ,03,01,5,3歳以上,1勝クラス,2026-08-01,pw01sde1001202601030420260801,3歳以上1勝クラス,04,[指定],,11時30分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030420260801%2F6E,芝,1:50.0,稍重,青木 孝文,曇,定量,,
446(+8),52.0,5  5  5  7,札幌,PASS_HTML,1800,10,pw01dud102022104940/72,エイカイカッシーナ,3,★河原田 菜々,36.8,１／２,03,01,10,3歳以上,1勝クラス,2026-08-01,pw01sde1001202601030420260801,3歳以上1勝クラス,04,[指定],,11時30分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030420260801%2F6E,芝,1:50.1,稍重,藤原 英昭,曇,定量,,
464(0),56.0,2  2  3  8,札幌,PASS_HTML,1800,11,pw01dud102021101725/D6,リリーズブルーム,8,原田 和真,37.1,１,03,01,11,3歳以上,1勝クラス,2026-08-01,pw01sde1001202601030420260801,3歳以上1勝クラス,04,[指定],,11時30分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030420260801%2F6E,芝,1:50.2,稍重,松山 将樹,曇,定量,,
460(初出走),55.0,1  1  1,札幌,PASS_HTML,1500,1,pw01dud102024107032/74,ブルージェイ,7,鮫島 克駿,35.4,,03,01,1.0,2歳,新馬,2026-08-01,pw01sde1001202601030520260801,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030520260801%2F23,芝,1:30.4,稍重,加藤 征弘,曇,馬齢,,
460(初出走),55.0,4  4  4,札幌,PASS_HTML,1500,2,pw01dud102024106091/72,ティアラード,5,横山 武史,35.7,２ 1/2,03,01,2.0,2歳,新馬,2026-08-01,pw01sde1001202601030520260801,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030520260801%2F23,芝,1:30.9,稍重,小栗 実,曇,馬齢,,
436(初出走),55.0,4  4  4,札幌,PASS_HTML,1500,3,pw01dud102024106450/83,ギャルズマインド,3,浜中 俊,35.8,１,03,01,3.0,2歳,新馬,2026-08-01,pw01sde1001202601030520260801,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030520260801%2F23,芝,1:31.0,稍重,武 幸四郎,曇,馬齢,,
470(初出走),55.0,8  8  7,札幌,PASS_HTML,1500,4,pw01dud102024102763/C3,イントゥーザブルー,1,丹内 祐次,36.1,３ 1/2,03,01,4.0,2歳,新馬,2026-08-01,pw01sde1001202601030520260801,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030520260801%2F23,芝,1:31.6,稍重,清水 英克,曇,馬齢,,
436(初出走),55.0,10  10  9,札幌,PASS_HTML,1500,5,pw01dud102024107243/59,ヒルノバルデス,13,古川 吉洋,36.1,２,03,01,7.0,2歳,新馬,2026-08-01,pw01sde1001202601030520260801,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030520260801%2F23,芝,1:32.0,稍重,昆 貢,曇,馬齢,,
502(初出走),52.0,10  10  11,札幌,PASS_HTML,1500,6,pw01dud102024106832/0D,ハイランドウインド,2,▲遠藤 汰月,36.7,３ 1/2,03,01,11.0,2歳,新馬,2026-08-01,pw01sde1001202601030520260801,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030520260801%2F23,芝,1:32.6,稍重,杉浦 宏昭,曇,馬齢,,
492(初出走),55.0,10  10  11,札幌,PASS_HTML,1500,7,pw01dud102024106867/7C,ベニドルム,6,原田 和真,36.8,３／４,03,01,12.0,2歳,新馬,2026-08-01,pw01sde1001202601030520260801,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030520260801%2F23,芝,1:32.7,稍重,小手川 準,曇,馬齢,,
462(初出走),55.0,8  9  10,札幌,PASS_HTML,1500,8,pw01dud102024106913/91,ジューンルル,8,吉田 隼人,37.2,１ 1/4,03,01,6.0,2歳,新馬,2026-08-01,pw01sde1001202601030520260801,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030520260801%2F23,芝,1:32.9,稍重,武 英智,曇,馬齢,,
448(初出走),52.0,2  2  2,札幌,PASS_HTML,1500,9,pw01dud102024106839/32,アワードリームス,9,▲小林 美駒,38.4,３ 1/2,03,01,5.0,2歳,新馬,2026-08-01,pw01sde1001202601030520260801,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030520260801%2F23,芝,1:33.5,稍重,中村 直也,曇,馬齢,,
486(初出走),55.0,4  4  4,札幌,PASS_HTML,1500,10,pw01dud102024103914/37,スクレイプバイ,12,横山 琉人,38.3,クビ,03,01,9.0,2歳,新馬,2026-08-01,pw01sde1001202601030520260801,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030520260801%2F23,芝,1:33.5,稍重,高橋 義忠,曇,馬齢,,
458(初出走),55.0,2  2  2,札幌,PASS_HTML,1500,11,pw01dud102024108302/C6,オーシンヒマワリ,10,小沢 大仁,38.4,ハナ,03,01,10.0,2歳,新馬,2026-08-01,pw01sde1001202601030520260801,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030520260801%2F23,芝,1:33.5,稍重,奥村 豊,曇,馬齢,,
440(初出走),55.0,4  4  7,札幌,PASS_HTML,1500,12,pw01dud102024103622/CE,セールデュクール,11,佐々木 大輔,38.3,クビ,03,01,8.0,2歳,新馬,2026-08-01,pw01sde1001202601030520260801,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030520260801%2F23,芝,1:33.6,稍重,深山 雅史,曇,馬齢,,
432(初出走),55.0,,札幌,PASS_HTML,1500,除外,pw01dud102024108191/81,インワンズブラッド,4,武 豊,,,03,01,,2歳,新馬,2026-08-01,pw01sde1001202601030520260801,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030520260801%2F23,芝,,稍重,矢作 芳人,曇,馬齢,,
452(-2),54.0,1  1,札幌,QUARANTINED_HTML:track_condition,1000,1,pw01dud102023103929/FA,ウーマンズパワー,8,横山 琉人,35.1,,03,01,1,3歳以上,1勝クラス,2026-08-01,pw01sde1001202601030620260801,3歳以上1勝クラス,06,牝［指定］,,12時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030620260801%2FD8,ダート,0:58.3,,中尾 秀正,曇,定量,,
428(-4),50.0,2  2,札幌,QUARANTINED_HTML:track_condition,1000,2,pw01dud102023105616/DC,テーオーナタリー,7,★河原田 菜々,35.0,クビ,03,01,2,3歳以上,1勝クラス,2026-08-01,pw01sde1001202601030620260801,3歳以上1勝クラス,06,牝［指定］,,12時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030620260801%2FD8,ダート,0:58.4,,梅田 智之,曇,定量,,
468(-2),56.0,3  3,札幌,QUARANTINED_HTML:track_condition,1000,3,pw01dud102022106835/4E,セガンティーニ,4,斎藤 新,35.1,２,03,01,4,3歳以上,1勝クラス,2026-08-01,pw01sde1001202601030620260801,3歳以上1勝クラス,06,牝［指定］,,12時50分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030620260801%2FD8,ダート,0:58.7,,坂口 智康,曇,定量,,
448(+6),51.0,8  8,札幌,QUARANTINED_HTML:track_condition,1000,4,pw01dud102023105815/CB,エスカレイト,1,▲小林 美駒,34.8,３,03,01,3,3歳以上,1勝クラス,2026-08-01,pw01sde1001202601030620260801,3歳以上1勝クラス,06,牝［指定］,,12時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030620260801%2FD8,ダート,0:59.2,,小栗 実,曇,定量,,
460(0),56.0,6  5,札幌,QUARANTINED_HTML:track_condition,1000,5,pw01dud102022102492/D5,グッバイウェーブ,2,黛 弘人,35.5,１ 3/4,03,01,8,3歳以上,1勝クラス,2026-08-01,pw01sde1001202601030620260801,3歳以上1勝クラス,06,牝［指定］,,12時50分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030620260801%2FD8,ダート,0:59.5,,中川 公成,曇,定量,,
470(-4),54.0,5  4,札幌,QUARANTINED_HTML:track_condition,1000,6,pw01dud102023103699/D7,パドゼフィール,3,松本 大輝,35.6,クビ,03,01,7,3歳以上,1勝クラス,2026-08-01,pw01sde1001202601030620260801,3歳以上1勝クラス,06,牝［指定］,,12時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030620260801%2FD8,ダート,0:59.5,,新谷 功一,曇,定量,,
448(+16),53.0,7  7,札幌,QUARANTINED_HTML:track_condition,1000,7,pw01dud102022103485/0D,アスコットアイ,9,▲和田 陽希,35.8,２,03,01,6,3歳以上,1勝クラス,2026-08-01,pw01sde1001202601030620260801,3歳以上1勝クラス,06,牝［指定］,,12時50分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030620260801%2FD8,ダート,0:59.9,,緒方 努,曇,定量,,
436(-2),54.0,4  5,札幌,QUARANTINED_HTML:track_condition,1000,8,pw01dud102023100628/27,メモリーデイズ,5,小沢 大仁,36.1,クビ,03,01,5,3歳以上,1勝クラス,2026-08-01,pw01sde1001202601030620260801,3歳以上1勝クラス,06,牝［指定］,,12時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030620260801%2FD8,ダート,0:59.9,,畑端 省吾,曇,定量,,
478(-10),56.0,9  9,札幌,QUARANTINED_HTML:track_condition,1000,9,pw01dud102022103018/32,シェーンルスカ,6,丹内 祐次,35.4,２ 1/2,03,01,9,3歳以上,1勝クラス,2026-08-01,pw01sde1001202601030620260801,3歳以上1勝クラス,06,牝［指定］,,12時50分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030620260801%2FD8,ダート,1:00.4,,本間 忍,曇,定量,,
508(+6),55.0,2  2  2  2,札幌,QUARANTINED_HTML:track_condition,1700,1,pw01dud102023101793/78,エスシービクトリア,4,横山 和生,36.8,,03,01,1,3歳以上,1勝クラス,2026-08-01,pw01sde1001202601030820260801,3歳以上1勝クラス,08,[指定],,13時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030820260801%2F42,ダート,1:44.5,,村田 一誠,曇,定量,,
498(-10),58.0,1  1  1  1,札幌,QUARANTINED_HTML:track_condition,1700,2,pw01dud102022103149/06,タイキインドラ,10,丹内 祐次,37.2,１ 1/4,03,01,8,3歳以上,1勝クラス,2026-08-01,pw01sde1001202601030820260801,3歳以上1勝クラス,08,[指定],,13時50分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030820260801%2F42,ダート,1:44.7,,平岩 大典,曇,定量,,
494(+12),58.0,3  4  4  3,札幌,QUARANTINED_HTML:track_condition,1700,3,pw01dud102022104729/FB,サマーナイト,8,佐々木 大輔,36.7,２,03,01,5,3歳以上,1勝クラス,2026-08-01,pw01sde1001202601030820260801,3歳以上1勝クラス,08,[指定],,13時50分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030820260801%2F42,ダート,1:45.0,,寺島 良,曇,定量,,
486(-2),55.0,8  8  8  6,札幌,QUARANTINED_HTML:track_condition,1700,4,pw01dud102023105032/0A,メイショウコシュウ,11,武 豊,37.4,８,03,01,2,3歳以上,1勝クラス,2026-08-01,pw01sde1001202601030820260801,3歳以上1勝クラス,08,[指定],,13時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030820260801%2F42,ダート,1:46.3,,松永 幹夫,曇,定量,,
468(+2),55.0,3  4  3  4,札幌,QUARANTINED_HTML:track_condition,1700,5,pw01dud102023102354/D6,エタンセル,1,浜中 俊,38.2,クビ,03,01,3,3歳以上,1勝クラス,2026-08-01,pw01sde1001202601030820260801,3歳以上1勝クラス,08,[指定],,13時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030820260801%2F42,ダート,1:46.3,,高木 登,曇,定量,,
484(+4),58.0,6  6  4  4,札幌,QUARANTINED_HTML:track_condition,1700,6,pw01dud102022100557/27,ロードスカイブルー,6,鮫島 克駿,38.0,アタマ,03,01,10,3歳以上,1勝クラス,2026-08-01,pw01sde1001202601030820260801,3歳以上1勝クラス,08,[指定],,13時50分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030820260801%2F42,ダート,1:46.3,,和田 勇介,曇,定量,,
488(+8),55.0,6  6  7  6,札幌,QUARANTINED_HTML:track_condition,1700,7,pw01dud102022103644/BC,ブレイジングスター,9,▲和田 陽希,38.0,３,03,01,7,3歳以上,1勝クラス,2026-08-01,pw01sde1001202601030820260801,3歳以上1勝クラス,08,[指定],,13時50分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030820260801%2F42,ダート,1:46.8,,高橋 康之,曇,定量,,
500(0),58.0,11  11  10  9,札幌,QUARANTINED_HTML:track_condition,1700,8,pw01dud102021106180/7C,シーリュウシー,5,小沢 大仁,37.9,１,03,01,9,3歳以上,1勝クラス,2026-08-01,pw01sde1001202601030820260801,3歳以上1勝クラス,08,[指定],,13時50分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030820260801%2F42,ダート,1:47.0,,岡田 稲男,曇,定量,,
488(0),53.0,10  10  11  9,札幌,QUARANTINED_HTML:track_condition,1700,9,pw01dud102023101362/11,デルマホダカ,3,古川 吉洋,38.1,２ 1/2,03,01,11,3歳以上,1勝クラス,2026-08-01,pw01sde1001202601030820260801,3歳以上1勝クラス,08,[指定],,13時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030820260801%2F42,ダート,1:47.4,,菊沢 隆徳,曇,定量,,
486(-4),52.0,3  3  4  8,札幌,QUARANTINED_HTML:track_condition,1700,10,pw01dud102023102469/56,タマモスカイ,7,▲小林 美駒,39.6,３ 1/2,03,01,4,3歳以上,1勝クラス,2026-08-01,pw01sde1001202601030820260801,3歳以上1勝クラス,08,[指定],,13時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030820260801%2F42,ダート,1:48.0,,茶木 太樹,曇,定量,,
444(-2),58.0,8  8  8  11,札幌,QUARANTINED_HTML:track_condition,1700,11,pw01dud102022106045/D6,ウィズマスタング,2,横山 武史,39.6,３ 1/2,03,01,6,3歳以上,1勝クラス,2026-08-01,pw01sde1001202601030820260801,3歳以上1勝クラス,08,[指定],,13時50分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030820260801%2F42,ダート,1:48.6,,高橋 文雅,曇,定量,,
462(+2),56.0,4  4  5  5,札幌,PASS_HTML,1800,1,pw01dud102022101411/F3,サタデーサンライズ,7,北村 友一,35.3,,03,01,3,3歳以上,2勝クラス,2026-08-01,pw01sde1001202601030920260801,釧路湿原特別,09,（混合）（特指）,,14時20分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030920260801%2FF7,芝,1:48.4,稍重,石坂 公一,曇,定量,,
464(-6),58.0,1  1  1  1,札幌,PASS_HTML,1800,2,pw01dud102022106231/5C,ウインベラーノ,5,斎藤 新,36.1,２ 1/2,03,01,6,3歳以上,2勝クラス,2026-08-01,pw01sde1001202601030920260801,釧路湿原特別,09,（混合）（特指）,,14時20分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030920260801%2FF7,芝,1:48.8,稍重,宮 徹,曇,定量,,
444(0),56.0,3  4  3  2,札幌,PASS_HTML,1800,3,pw01dud102022104748/A8,ウィルサヴァイブ,1,横山 典弘,36.0,１,03,01,4,3歳以上,2勝クラス,2026-08-01,pw01sde1001202601030920260801,釧路湿原特別,09,（混合）（特指）,,14時20分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030920260801%2FF7,芝,1:49.0,稍重,須貝 尚介,曇,定量,,
452(-4),58.0,6  2  2  2,札幌,PASS_HTML,1800,4,pw01dud102022105438/F4,ジョイエッロ,6,横山 武史,36.3,１／２,03,01,1,3歳以上,2勝クラス,2026-08-01,pw01sde1001202601030920260801,釧路湿原特別,09,（混合）（特指）,,14時20分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030920260801%2FF7,芝,1:49.1,稍重,池江 泰寿,曇,定量,,
448(+4),58.0,5  6  6  6,札幌,PASS_HTML,1800,5,pw01dud102021107085/79,ウインアクトゥール,4,原田 和真,35.8,クビ,03,01,7,3歳以上,2勝クラス,2026-08-01,pw01sde1001202601030920260801,釧路湿原特別,09,（混合）（特指）,,14時20分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030920260801%2FF7,芝,1:49.1,稍重,栗田 徹,曇,定量,,
470(-6),55.0,2  3  3  2,札幌,PASS_HTML,1800,6,pw01dud102023100627/B4,テルヒコウ,2,武 豊,36.6,２ 1/2,03,01,2,3歳以上,2勝クラス,2026-08-01,pw01sde1001202601030920260801,釧路湿原特別,09,（混合）（特指）,,14時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030920260801%2FF7,芝,1:49.5,稍重,矢作 芳人,曇,定量,,
460(+4),58.0,7  7  7  7,札幌,PASS_HTML,1800,7,pw01dud102021100165/01,フォルテフィオーレ,3,丹内 祐次,36.9,７,03,01,5,3歳以上,2勝クラス,2026-08-01,pw01sde1001202601030920260801,釧路湿原特別,09,（混合）（特指）,,14時20分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030920260801%2FF7,芝,1:50.6,稍重,上原 佑紀,曇,定量,,
486(+2),57.0,3  4  4  2,札幌,PASS_HTML,1800,1,pw01dud102023103630/6C,ライフイズカラフル,3,斎藤 新,35.3,,03,01,3,3歳,未勝利,2026-08-01,pw01sde1001202601030720260801,3歳未勝利,07,[指定],,13時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030720260801%2F8D,芝,1:48.7,稍重,河嶋 宏樹,曇,馬齢,,
492(-2),54.0,1  1  1  1,札幌,PASS_HTML,1800,2,pw01dud102023104491/CC,コスモクラシック,11,▲和田 陽希,36.0,３／４,03,01,6,3歳,未勝利,2026-08-01,pw01sde1001202601030720260801,3歳未勝利,07,[指定],,13時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030720260801%2F8D,芝,1:48.8,稍重,嘉藤 貴行,曇,馬齢,,
414(0),55.0,10  10  11  4,札幌,PASS_HTML,1800,3,pw01dud102023104254/83,サウンドファミリエ,5,横山 武史,34.8,１ 1/4,03,01,7,3歳,未勝利,2026-08-01,pw01sde1001202601030720260801,3歳未勝利,07,[指定],,13時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030720260801%2F8D,芝,1:49.0,稍重,和田 正一郎,曇,馬齢,,
396(+6),51.0,7  6  6  4,札幌,PASS_HTML,1800,4,pw01dud102023106148/EC,ヒメヒオウギ,10,★河原田 菜々,35.7,２ 1/2,03,01,2,3歳,未勝利,2026-08-01,pw01sde1001202601030720260801,3歳未勝利,07,[指定],,13時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030720260801%2F8D,芝,1:49.4,稍重,中竹 和也,曇,馬齢,,
436(+2),52.0,5  4  4  2,札幌,PASS_HTML,1800,5,pw01dud102023106411/2A,マンサニージャ,12,▲小林 美駒,36.0,アタマ,03,01,5,3歳,未勝利,2026-08-01,pw01sde1001202601030720260801,3歳未勝利,07,[指定],,13時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030720260801%2F8D,芝,1:49.4,稍重,菊川 正達,曇,馬齢,,
454(-2),54.0,12  12  12  10,札幌,PASS_HTML,1800,6,pw01dud102023100794/FC,マリノリュミエール,8,☆舟山 瑠泉,35.0,アタマ,03,01,10,3歳,未勝利,2026-08-01,pw01sde1001202601030720260801,3歳未勝利,07,[指定],,13時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030720260801%2F8D,芝,1:49.4,稍重,村田 一誠,曇,馬齢,,
412(-2),55.0,7  6  6  7,札幌,PASS_HTML,1800,7,pw01dud102023103475/89,ディープマウンテン,2,吉田 隼人,35.9,１／２,03,01,12,3歳,未勝利,2026-08-01,pw01sde1001202601030720260801,3歳未勝利,07,[指定],,13時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030720260801%2F8D,芝,1:49.5,稍重,深山 雅史,曇,馬齢,,
424(-2),53.0,4  3  3  7,札幌,PASS_HTML,1800,8,pw01dud102023107270/A4,フォルストランキル,9,◇古川 奈穂,36.4,１ 1/2,03,01,9,3歳,未勝利,2026-08-01,pw01sde1001202601030720260801,3歳未勝利,07,[指定],,13時20分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030720260801%2F8D,芝,1:49.7,稍重,池江 泰寿,曇,馬齢,,
468(+8),57.0,11  10  9  10,札幌,PASS_HTML,1800,9,pw01dud102023100926/D4,モンロワイヤル,7,丹内 祐次,35.9,３／４,03,01,4,3歳,未勝利,2026-08-01,pw01sde1001202601030720260801,3歳未勝利,07,[指定],,13時20分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601030720260801%2F8D,芝,1:49.9,稍重,牧浦 充徳,曇,馬齢,,
