body_weight_delta,carried_weight,corner_positions,course,data_status,distance_m,finish_position,horse_id,horse_name,horse_no,jockey,last3f,margin,meeting_day,meeting_no,popularity,race_category,race_class,race_date,race_id,race_name,race_no,race_rule,rating,scheduled_start,sex_age,source_url,surface,time,track_condition,trainer,weather,weight_rule,平均1F,枠
480(-2),56.0,6  6,札幌,QUARANTINED_HTML:track_condition,1000,7,pw01dud102023101037/8D,ツクバヴァンガード,12,☆長浜 鴻緒,36.0,１ 1/4,07,01,1,3歳,未勝利,2026-08-15,pw01sde1001202601070320260815,3歳未勝利,03,[指定],,11時00分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070320260815%2FD3,ダート,1:00.6,,奥平 雅士,晴,馬齢,,
448(0),55.0,7  8,札幌,QUARANTINED_HTML:track_condition,1000,8,pw01dud102023101088/50,トルークマクト,4,石川 倭,35.9,クビ,07,01,11,3歳,未勝利,2026-08-15,pw01sde1001202601070320260815,3歳未勝利,03,[指定],,11時00分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070320260815%2FD3,ダート,1:00.6,,福永 祐一,晴,馬齢,,
532(0),57.0,8  6,札幌,QUARANTINED_HTML:track_condition,1000,9,pw01dud102023102809/BA,ダイユウサルターレ,8,佐々木 大輔,35.8,アタマ,07,01,10,3歳,未勝利,2026-08-15,pw01sde1001202601070320260815,3歳未勝利,03,[指定],,11時00分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070320260815%2FD3,ダート,1:00.6,,松永 康利,晴,馬齢,,
480(+14),55.0,10  10,札幌,QUARANTINED_HTML:track_condition,1000,10,pw01dud102023104169/A1,ソルトアイリス,3,横山 和生,36.5,６,07,01,4,3歳,未勝利,2026-08-15,pw01sde1001202601070320260815,3歳未勝利,03,[指定],,11時00分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070320260815%2FD3,ダート,1:01.6,,四位 洋文,晴,馬齢,,
442(-8),55.0,10  10,札幌,QUARANTINED_HTML:track_condition,1000,11,pw01dud102023107214/10,シルフ,5,松本 大輝,36.5,１／２,07,01,8,3歳,未勝利,2026-08-15,pw01sde1001202601070320260815,3歳未勝利,03,[指定],,11時00分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070320260815%2FD3,ダート,1:01.6,,藤野 健太,晴,馬齢,,
468(+6),52.0,10  12,札幌,QUARANTINED_HTML:track_condition,1000,12,pw01dud102023101370/3B,デルマハルナ,7,▲和田 陽希,36.6,１,07,01,12,3歳,未勝利,2026-08-15,pw01sde1001202601070320260815,3歳未勝利,03,[指定],,11時00分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070320260815%2FD3,ダート,1:01.8,,天間 昭一,晴,馬齢,,
460(-2),55.0,2  2  3  3,札幌,PASS_HTML,1800,1,pw01dud102024105188/C9,レゾンフォルテ,9,横山 和生,35.9,,07,01,1,2歳,未勝利,2026-08-15,pw01sde1001202601070220260815,2歳未勝利,02,（混合）［指定］,,10時30分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070220260815%2F1E,芝,1:49.1,良,昆 貢,晴,馬齢,,
480(-2),55.0,4  4  4  3,札幌,PASS_HTML,1800,2,pw01dud102024103472/BC,オンザボー,2,佐々木 大輔,35.7,クビ,07,01,3,2歳,未勝利,2026-08-15,pw01sde1001202601070220260815,2歳未勝利,02,（混合）［指定］,,10時30分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070220260815%2F1E,芝,1:49.1,良,田中 博康,晴,馬齢,,
466(+6),54.0,1  1  1  1,札幌,PASS_HTML,1800,3,pw01dud102024102132/FA,ルージュロマーナ,8,☆舟山 瑠泉,36.5,１ 1/2,07,01,4,2歳,未勝利,2026-08-15,pw01sde1001202601070220260815,2歳未勝利,02,（混合）［指定］,,10時30分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070220260815%2F1E,芝,1:49.4,良,手塚 貴徳,晴,馬齢,,
496(+14),55.0,5  5  2  2,札幌,PASS_HTML,1800,4,pw01dud102024104442/7B,イッペイ,3,浜中 俊,36.5,１,07,01,2,2歳,未勝利,2026-08-15,pw01sde1001202601070220260815,2歳未勝利,02,（混合）［指定］,,10時30分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070220260815%2F1E,芝,1:49.6,良,松永 幹夫,晴,馬齢,,
462(-4),55.0,5  5  6  6,札幌,PASS_HTML,1800,5,pw01dud102024105029/AB,マイネルラビリンス,1,菊沢 一樹,36.3,２,07,01,6,2歳,未勝利,2026-08-15,pw01sde1001202601070220260815,2歳未勝利,02,（混合）［指定］,,10時30分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070220260815%2F1E,芝,1:49.9,良,金成 貴史,晴,馬齢,,
472(+6),55.0,2  2  4  5,札幌,PASS_HTML,1800,6,pw01dud102024103131/76,ラヴァンドローリエ,7,古川 吉洋,36.6,１／２,07,01,5,2歳,未勝利,2026-08-15,pw01sde1001202601070220260815,2歳未勝利,02,（混合）［指定］,,10時30分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070220260815%2F1E,芝,1:50.0,良,宮 徹,晴,馬齢,,
472(+2),55.0,9  9  9  7,札幌,PASS_HTML,1800,7,pw01dud102024101670/5A,ローザベッラ,5,石川 倭,35.9,３／４,07,01,7,2歳,未勝利,2026-08-15,pw01sde1001202601070220260815,2歳未勝利,02,（混合）［指定］,,10時30分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070220260815%2F1E,芝,1:50.1,良,西園 翔太,晴,馬齢,,
440(0),54.0,7  7  7  7,札幌,PASS_HTML,1800,8,pw01dud102024100130/36,タクミオジュウ,10,☆長浜 鴻緒,36.5,１,07,01,10,2歳,未勝利,2026-08-15,pw01sde1001202601070220260815,2歳未勝利,02,（混合）［指定］,,10時30分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070220260815%2F1E,芝,1:50.3,良,小島 茂之,晴,馬齢,,
434(+8),55.0,10  10  10  10,札幌,PASS_HTML,1800,9,pw01dud102024106804/C3,カリスマン,6,吉田 隼人,36.0,１ 1/4,07,01,9,2歳,未勝利,2026-08-15,pw01sde1001202601070220260815,2歳未勝利,02,（混合）［指定］,,10時30分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070220260815%2F1E,芝,1:50.5,良,武井 亮,晴,馬齢,,
430(-2),55.0,8  8  8  9,札幌,PASS_HTML,1800,10,pw01dud102024103571/7A,マイネルサリーレ,4,斎藤 新,37.5,５,07,01,8,2歳,未勝利,2026-08-15,pw01sde1001202601070220260815,2歳未勝利,02,（混合）［指定］,,10時30分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070220260815%2F1E,芝,1:51.4,良,田島 俊明,晴,馬齢,,
482(+2),54.0,11  11  2  1,札幌,QUARANTINED_HTML:track_condition,2400,1,pw01dud102023106060/43,モロノカガヤキ,12,▲小林 美駒,38.9,,07,01,4,3歳,未勝利,2026-08-15,pw01sde1001202601070420260815,3歳未勝利,04,（混合）［指定］,,11時30分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070420260815%2F88,ダート,2:35.0,,林 徹,晴,馬齢,,
472(-2),57.0,5  5  4  3,札幌,QUARANTINED_HTML:track_condition,2400,2,pw01dud102023105444/C4,ポップアップ,3,佐々木 大輔,39.4,３ 1/2,07,01,2,3歳,未勝利,2026-08-15,pw01sde1001202601070420260815,3歳未勝利,04,（混合）［指定］,,11時30分,せん3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070420260815%2F88,ダート,2:35.6,,寺島 良,晴,馬齢,,
464(+10),52.0,2  2  2  3,札幌,QUARANTINED_HTML:track_condition,2400,3,pw01dud102023102700/7E,コイバナ,7,▲和田 陽希,39.8,１ 3/4,07,01,5,3歳,未勝利,2026-08-15,pw01sde1001202601070420260815,3歳未勝利,04,（混合）［指定］,,11時30分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070420260815%2F88,ダート,2:35.9,,渡辺 薫彦,晴,馬齢,,
506(+10),57.0,1  1  1  2,札幌,QUARANTINED_HTML:track_condition,2400,4,pw01dud102023105838/44,ロードステラート,4,横山 琉人,40.2,３／４,07,01,6,3歳,未勝利,2026-08-15,pw01sde1001202601070420260815,3歳未勝利,04,（混合）［指定］,,11時30分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070420260815%2F88,ダート,2:36.0,,武 英智,晴,馬齢,,
468(0),57.0,8  9  7  5,札幌,QUARANTINED_HTML:track_condition,2400,5,pw01dud102023105870/EC,ウインガネーシャ,6,菊沢 一樹,39.8,４,07,01,1,3歳,未勝利,2026-08-15,pw01sde1001202601070420260815,3歳未勝利,04,（混合）［指定］,,11時30分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070420260815%2F88,ダート,2:36.7,,高木 登,晴,馬齢,,
466(0),57.0,10  10  9  8,札幌,QUARANTINED_HTML:track_condition,2400,6,pw01dud102023106733/C3,ザンテソーロ,1,横山 武史,41.0,８,07,01,3,3歳,未勝利,2026-08-15,pw01sde1001202601070420260815,3歳未勝利,04,（混合）［指定］,,11時30分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070420260815%2F88,ダート,2:38.1,,畠山 吉宏,晴,馬齢,,
534(+8),56.0,8  7  5  5,札幌,QUARANTINED_HTML:track_condition,2400,7,pw01dud102023107307/8A,ブラックパロット,9,☆舟山 瑠泉,42.3,５,07,01,8,3歳,未勝利,2026-08-15,pw01sde1001202601070420260815,3歳未勝利,04,（混合）［指定］,,11時30分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070420260815%2F88,ダート,2:38.9,,手塚 貴徳,晴,馬齢,,
480(+8),57.0,6  6  6  7,札幌,QUARANTINED_HTML:track_condition,2400,8,pw01dud102023105889/07,ウインモンクール,11,松本 大輝,42.6,２ 1/2,07,01,11,3歳,未勝利,2026-08-15,pw01sde1001202601070420260815,3歳未勝利,04,（混合）［指定］,,11時30分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070420260815%2F88,ダート,2:39.3,,新谷 功一,晴,馬齢,,
522(+2),53.0,3  3  7  9,札幌,QUARANTINED_HTML:track_condition,2400,9,pw01dud102023102187/FD,シエルブリエ,2,★河原田 菜々,43.7,８,07,01,9,3歳,未勝利,2026-08-15,pw01sde1001202601070420260815,3歳未勝利,04,（混合）［指定］,,11時30分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070420260815%2F88,ダート,2:40.6,,浜田 多実雄,晴,馬齢,,
480(-8),57.0,6  7  10  10,札幌,QUARANTINED_HTML:track_condition,2400,10,pw01dud102023106214/21,ガビーズメロディ,5,原田 和真,43.5,２ 1/2,07,01,10,3歳,未勝利,2026-08-15,pw01sde1001202601070420260815,3歳未勝利,04,（混合）［指定］,,11時30分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070420260815%2F88,ダート,2:41.0,,伊坂 重信,晴,馬齢,,
532(初出走),57.0,12  12  12  12,札幌,QUARANTINED_HTML:track_condition,2400,11,pw01dud102023105678/22,ブロント,10,浜中 俊,41.8,６,07,01,7,3歳,未勝利,2026-08-15,pw01sde1001202601070420260815,3歳未勝利,04,（混合）［指定］,,11時30分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070420260815%2F88,ダート,2:42.0,,堀 宣行,晴,馬齢,,
424(-2),56.0,3  3  11  11,札幌,QUARANTINED_HTML:track_condition,2400,12,pw01dud102023102550/6C,ワイルドカイザー,8,☆長浜 鴻緒,44.1,３／４,07,01,12,3歳,未勝利,2026-08-15,pw01sde1001202601070420260815,3歳未勝利,04,（混合）［指定］,,11時30分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070420260815%2F88,ダート,2:42.2,,矢嶋 大樹,晴,馬齢,,
470(初出走),55.0,1  1,札幌,PASS_HTML,1200,1,pw01dud102024102740/4A,ジオパークカツキ,5,横山 武史,34.1,,07,01,1,2歳,新馬,2026-08-15,pw01sde1001202601070520260815,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070520260815%2F3D,芝,1:10.5,良,伊藤 圭三,晴,馬齢,,
394(初出走),55.0,2  2,札幌,PASS_HTML,1200,2,pw01dud102024105302/F9,パーフェクトゲーム,1,横山 和生,34.5,３ 1/2,07,01,2,2歳,新馬,2026-08-15,pw01sde1001202601070520260815,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070520260815%2F3D,芝,1:11.1,良,千葉 直人,晴,馬齢,,
390(初出走),52.0,5  5,札幌,PASS_HTML,1200,3,pw01dud102024102041/66,スピリッツ,2,▲小林 美駒,34.6,２ 1/2,07,01,6,2歳,新馬,2026-08-15,pw01sde1001202601070520260815,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070520260815%2F3D,芝,1:11.5,良,千田 輝彦,晴,馬齢,,
414(初出走),55.0,5  5,札幌,PASS_HTML,1200,4,pw01dud102024105538/3D,トスカ,9,小沢 大仁,34.8,１ 1/4,07,01,8,2歳,新馬,2026-08-15,pw01sde1001202601070520260815,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070520260815%2F3D,芝,1:11.7,良,杉山 佳明,晴,馬齢,,
432(初出走),52.0,8  8,札幌,PASS_HTML,1200,5,pw01dud102024101510/C9,ハミングリップス,6,▲遠藤 汰月,34.5,クビ,07,01,11,2歳,新馬,2026-08-15,pw01sde1001202601070520260815,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070520260815%2F3D,芝,1:11.7,良,青木 孝文,晴,馬齢,,
422(初出走),55.0,8  8,札幌,PASS_HTML,1200,6,pw01dud102024100838/25,スマートライナー,10,古川 吉洋,34.7,１,07,01,7,2歳,新馬,2026-08-15,pw01sde1001202601070520260815,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070520260815%2F3D,芝,1:11.9,良,角田 晃一,晴,馬齢,,
424(初出走),54.0,5  5,札幌,PASS_HTML,1200,7,pw01dud102024104842/3F,ディンクスマッシュ,4,☆舟山 瑠泉,35.1,１,07,01,9,2歳,新馬,2026-08-15,pw01sde1001202601070520260815,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070520260815%2F3D,芝,1:12.0,良,前川 恭子,晴,馬齢,,
406(初出走),55.0,8  8,札幌,PASS_HTML,1200,8,pw01dud102024105634/A2,ゲームチェンジャー,11,原田 和真,35.0,１,07,01,12,2歳,新馬,2026-08-15,pw01sde1001202601070520260815,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070520260815%2F3D,芝,1:12.2,良,蛯名 利弘,晴,馬齢,,
494(初出走),55.0,11  11,札幌,PASS_HTML,1200,9,pw01dud102024109022/42,タワーレイヴン,12,横山 琉人,34.8,ハナ,07,01,4,2歳,新馬,2026-08-15,pw01sde1001202601070520260815,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070520260815%2F3D,芝,1:12.2,良,岩戸 孝樹,晴,馬齢,,
432(初出走),55.0,2  2,札幌,PASS_HTML,1200,10,pw01dud102024101730/4B,キャンドル,7,浜中 俊,35.7,１／２,07,01,3,2歳,新馬,2026-08-15,pw01sde1001202601070520260815,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070520260815%2F3D,芝,1:12.3,良,清水 久詞,晴,馬齢,,
406(初出走),55.0,2  2,札幌,PASS_HTML,1200,11,pw01dud102024106414/0F,アオイスミレ,8,菱田 裕二,35.6,クビ,07,01,5,2歳,新馬,2026-08-15,pw01sde1001202601070520260815,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070520260815%2F3D,芝,1:12.3,良,加藤 征弘,晴,馬齢,,
468(初出走),51.0,11  12,札幌,PASS_HTML,1200,12,pw01dud102024100841/10,フレンドミラノ,3,★河原田 菜々,35.3,３,07,01,10,2歳,新馬,2026-08-15,pw01sde1001202601070520260815,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070520260815%2F3D,芝,1:12.8,良,加藤 和宏,晴,馬齢,,
422(-4),55.0,4  5  4,札幌,PASS_HTML,1500,1,pw01dud102023106910/AC,エアヴァイブス,7,北村 友一,34.2,,07,01,2,3歳,未勝利,2026-08-15,pw01sde1001202601070620260815,3歳未勝利,06,（混合）［指定］,,12時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070620260815%2FF2,芝,1:29.0,良,福永 祐一,晴,馬齢,,
416(+2),55.0,7  4  3,札幌,PASS_HTML,1500,2,pw01dud102023104254/83,サウンドファミリエ,11,吉田 隼人,34.6,１ 3/4,07,01,7,3歳,未勝利,2026-08-15,pw01sde1001202601070620260815,3歳未勝利,06,（混合）［指定］,,12時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070620260815%2FF2,芝,1:29.3,良,和田 正一郎,晴,馬齢,,
476(0),55.0,1  1  1,札幌,PASS_HTML,1500,3,pw01dud102023105530/19,エイシンキーンラン,8,菊沢 一樹,35.0,ハナ,07,01,4,3歳,未勝利,2026-08-15,pw01sde1001202601070620260815,3歳未勝利,06,（混合）［指定］,,12時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070620260815%2FF2,芝,1:29.3,良,田中 剛,晴,馬齢,,
460(-8),54.0,4  2  2,札幌,PASS_HTML,1500,4,pw01dud102023106620/29,ショウナンバーボン,10,▲小林 美駒,34.9,１ 1/4,07,01,1,3歳,未勝利,2026-08-15,pw01sde1001202601070620260815,3歳未勝利,06,（混合）［指定］,,12時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070620260815%2FF2,芝,1:29.5,良,加藤 士津八,晴,馬齢,,
396(+8),54.0,12  12  6,札幌,PASS_HTML,1500,5,pw01dud102023107304/31,ランウェイミューズ,13,☆舟山 瑠泉,34.3,クビ,07,01,6,3歳,未勝利,2026-08-15,pw01sde1001202601070620260815,3歳未勝利,06,（混合）［指定］,,12時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070620260815%2FF2,芝,1:29.6,良,竹内 正洋,晴,馬齢,,
486(+12),57.0,10  8  5,札幌,PASS_HTML,1500,6,pw01dud102023101459/57,シャルムグリーン,9,横山 琉人,34.5,クビ,07,01,3,3歳,未勝利,2026-08-15,pw01sde1001202601070620260815,3歳未勝利,06,（混合）［指定］,,12時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070620260815%2FF2,芝,1:29.6,良,相沢 郁,晴,馬齢,,
432(+8),57.0,7  8  9,札幌,PASS_HTML,1500,7,pw01dud102023105470/28,グローリーバローズ,1,横山 武史,35.3,４,07,01,5,3歳,未勝利,2026-08-15,pw01sde1001202601070620260815,3歳未勝利,06,（混合）［指定］,,12時50分,せん3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070620260815%2FF2,芝,1:30.3,良,辻野 泰之,晴,馬齢,,
434(0),55.0,2  5  9,札幌,PASS_HTML,1500,8,pw01dud102023103559/66,レイナデルアイレ,5,石川 倭,35.9,２ 1/2,07,01,8,3歳,未勝利,2026-08-15,pw01sde1001202601070620260815,3歳未勝利,06,（混合）［指定］,,12時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070620260815%2FF2,芝,1:30.7,良,矢嶋 大樹,晴,馬齢,,
432(+8),53.0,4  5  6,札幌,PASS_HTML,1500,9,pw01dud102023105138/ED,ニシノシャルム,6,◇古川 奈穂,35.9,クビ,07,01,10,3歳,未勝利,2026-08-15,pw01sde1001202601070620260815,3歳未勝利,06,（混合）［指定］,,12時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070620260815%2FF2,芝,1:30.7,良,栗田 徹,晴,馬齢,,
468(0),55.0,10  8  12,札幌,PASS_HTML,1500,10,pw01dud102023104230/97,タマモパルファン,2,荻野 琢真,35.8,３／４,07,01,9,3歳,未勝利,2026-08-15,pw01sde1001202601070620260815,3歳未勝利,06,（混合）［指定］,,12時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070620260815%2FF2,芝,1:30.9,良,角田 晃一,晴,馬齢,,
470(+22),55.0,12  13  13,札幌,PASS_HTML,1500,11,pw01dud102023102361/8D,フラワーフェアリー,3,黛 弘人,35.7,２,07,01,14,3歳,未勝利,2026-08-15,pw01sde1001202601070620260815,3歳未勝利,06,（混合）［指定］,,12時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070620260815%2FF2,芝,1:31.2,良,畠山 吉宏,晴,馬齢,,
478(+5),55.0,7  8  9,札幌,PASS_HTML,1500,12,pw01dud102023100351/9F,ヤマヤロード,12,古川 吉洋,36.4,２,07,01,13,3歳,未勝利,2026-08-15,pw01sde1001202601070620260815,3歳未勝利,06,（混合）［指定］,,12時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070620260815%2FF2,芝,1:31.5,良,小崎 憲,晴,馬齢,,
456(0),54.0,14  14  13,札幌,PASS_HTML,1500,13,pw01dud102023106687/AE,ヒャクレツケン,4,▲遠藤 汰月,36.1,２,07,01,12,3歳,未勝利,2026-08-15,pw01sde1001202601070620260815,3歳未勝利,06,（混合）［指定］,,12時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070620260815%2FF2,芝,1:31.9,良,青木 孝文,晴,馬齢,,
488(0),57.0,2  2  6,札幌,PASS_HTML,1500,14,pw01dud102023106772/90,アップターンデイ,14,菱田 裕二,38.0,３ 1/2,07,01,11,3歳,未勝利,2026-08-15,pw01sde1001202601070620260815,3歳未勝利,06,（混合）［指定］,,12時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070620260815%2FF2,芝,1:32.5,良,藤岡 健一,晴,馬齢,,
516(0),55.0,3  3  2  1,札幌,QUARANTINED_HTML:track_condition,1700,1,pw01dud102023105786/7D,ロードアマルフィ,9,石川 倭,37.2,,07,01,1,3歳以上,1勝クラス,2026-08-15,pw01sde1001202601070820260815,3歳以上1勝クラス,08,[指定],,13時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601070820260815%2F5C,ダート,1:45.6,,中村 直也,晴,定量,,
