body_weight_delta,carried_weight,corner_positions,course,data_status,distance_m,finish_position,horse_id,horse_name,horse_no,jockey,last3f,margin,meeting_day,meeting_no,popularity,race_date,race_id,race_name,race_no,rating,sex_age,source_url,surface,time,trainer,平均1F,枠
494(-10),58.0,16  16,福島,PASS_HTML,150,4,pw01dud102019104660/68,フラップシグナス,3,菊沢 一樹,36.3,クビ,02,01,10,2025-04-13,pw01sde1003202501021020250413,レース結果　JRA,10,,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501021020250413%2FEE,ダート,1:08.8,千田 輝彦,,
490(-2),58.0,3  3,福島,PASS_HTML,150,5,pw01dud102021110136/12,アメリカンマーチ,7,丹内 祐次,38.0,アタマ,02,01,2,2025-04-13,pw01sde1003202501021020250413,レース結果　JRA,10,,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501021020250413%2FEE,ダート,1:08.8,池江 泰寿,,
502(-2),58.0,15  15,福島,PASS_HTML,150,6,pw01dud102020106406/B5,クリダーム,5,荻野 極,36.8,１ 1/4,02,01,13,2025-04-13,pw01sde1003202501021020250413,レース結果　JRA,10,,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501021020250413%2FEE,ダート,1:09.0,上原 佑紀,,
464(-8),58.0,10  7,福島,PASS_HTML,150,7,pw01dud102021103556/F5,レアグリフォン,13,秋山 稔樹,37.5,クビ,02,01,14,2025-04-13,pw01sde1003202501021020250413,レース結果　JRA,10,,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501021020250413%2FEE,ダート,1:09.1,稲垣 幸雄,,
470(-10),58.0,6  7,福島,PASS_HTML,150,8,pw01dud102020102299/80,アシャカタカ,11,小林 美駒,38.0,１ 1/4,02,01,12,2025-04-13,pw01sde1003202501021020250413,レース結果　JRA,10,,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501021020250413%2FEE,ダート,1:09.3,鈴木 伸尋,,
484(0),58.0,14  13,福島,PASS_HTML,150,9,pw01dud102020110136/86,エコロアレス,8,菱田 裕二,37.2,アタマ,02,01,5,2025-04-13,pw01sde1003202501021020250413,レース結果　JRA,10,,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501021020250413%2FEE,ダート,1:09.3,森 秀行,,
486(-6),56.0,6  4,福島,PASS_HTML,150,10,pw01dud102019103162/6A,オーロベルディ,2,小沢 大仁,38.3,１ 1/2,02,01,15,2025-04-13,pw01sde1003202501021020250413,レース結果　JRA,10,,牝6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501021020250413%2FEE,ダート,1:09.6,緒方 努,,
468(+6),58.0,13  13,福島,PASS_HTML,150,11,pw01dud102018106391/CA,メイショウイジゲン,10,鮫島 良太,37.7,アタマ,02,01,16,2025-04-13,pw01sde1003202501021020250413,レース結果　JRA,10,,牡7,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501021020250413%2FEE,ダート,1:09.6,牧浦 充徳,,
520(-2),58.0,4  5,福島,PASS_HTML,150,12,pw01dud102021101237/D7,シャカシャカシー,4,高杉 吏麒,38.7,１／２,02,01,1,2025-04-13,pw01sde1003202501021020250413,レース結果　JRA,10,,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501021020250413%2FEE,ダート,1:09.7,茶木 太樹,,
454(-8),58.0,1  1,福島,PASS_HTML,150,13,pw01dud102020106534/30,メイショウカゼマチ,1,佐々木 大輔,39.4,１／２,02,01,8,2025-04-13,pw01sde1003202501021020250413,レース結果　JRA,10,,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501021020250413%2FEE,ダート,1:09.8,角田 晃一,,
506(-2),56.0,6  5,福島,PASS_HTML,150,14,pw01dud102020106877/5C,スマートアイ,16,田口 貫太,38.8,１,02,01,11,2025-04-13,pw01sde1003202501021020250413,レース結果　JRA,10,,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501021020250413%2FEE,ダート,1:10.0,寺島 良,,
482(+8),58.0,2  2,福島,PASS_HTML,150,15,pw01dud102020101303/80,グランフォーブル,6,丸山 元気,40.6,６,02,01,6,2025-04-13,pw01sde1003202501021020250413,レース結果　JRA,10,,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501021020250413%2FEE,ダート,1:11.0,土田 稔,,
476(-8),56.0,5  9,福島,PASS_HTML,150,16,pw01dud102021101535/84,ヨーカイディスコ,14,三浦 皇成,40.8,５,02,01,9,2025-04-13,pw01sde1003202501021020250413,レース結果　JRA,10,,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501021020250413%2FEE,ダート,1:11.9,斎藤 誠,,
480(+10),56.0,2  2,福島,PASS_HTML,200,1,pw01dud102020110068/6B,エイムインライフ,1,高杉 吏麒,35.6,,02,01,2,2025-04-13,pw01sde1003202501020920250413,レース結果　JRA,09,,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501020920250413%2FF9,芝,1:08.2,角田 晃一,,
508(+2),58.0,7  5,福島,PASS_HTML,200,2,pw01dud102021101399/4E,ヴァンヴィーヴ,3,佐々木 大輔,34.5,アタマ,02,01,4,2025-04-13,pw01sde1003202501020920250413,レース結果　JRA,09,,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501020920250413%2FF9,芝,1:08.2,牧浦 充徳,,
470(+4),56.0,5  5,福島,PASS_HTML,200,3,pw01dud102020102439/82,ニジュウダンサー,5,菊沢 一樹,34.9,１／２,02,01,6,2025-04-13,pw01sde1003202501020920250413,レース結果　JRA,09,,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501020920250413%2FF9,芝,1:08.3,尾関 知人,,
500(+12),56.0,1  1,福島,PASS_HTML,200,4,pw01dud102021105605/41,アイルドリアン,9,亀田 温心,35.8,１,02,01,5,2025-04-13,pw01sde1003202501020920250413,レース結果　JRA,09,,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501020920250413%2FF9,芝,1:08.4,井上 智史,,
532(+10),58.0,3  3,福島,PASS_HTML,200,5,pw01dud102021100899/54,ビッグドリーム,4,丸山 元気,35.6,クビ,02,01,3,2025-04-13,pw01sde1003202501020920250413,レース結果　JRA,09,,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501020920250413%2FF9,芝,1:08.5,西園 正都,,
476(-6),58.0,7  8,福島,PASS_HTML,200,6,pw01dud102020109129/68,オバケノキンタ,7,角田 大和,35.2,２,02,01,8,2025-04-13,pw01sde1003202501020920250413,レース結果　JRA,09,,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501020920250413%2FF9,芝,1:08.8,大根田 裕之,,
502(+10),58.0,3  4,福島,PASS_HTML,200,7,pw01dud102019104498/CE,インプロバイザー,8,丹内 祐次,36.0,１,02,01,1,2025-04-13,pw01sde1003202501020920250413,レース結果　JRA,09,,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501020920250413%2FF9,芝,1:09.0,東田 明士,,
422(-16),58.0,7  8,福島,PASS_HTML,200,8,pw01dud102018101951/05,タガノスペルノヴァ,2,吉田 隼人,35.3,アタマ,02,01,9,2025-04-13,pw01sde1003202501020920250413,レース結果　JRA,09,,牡7,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501020920250413%2FF9,芝,1:09.0,中尾 秀正,,
484(+4),56.0,10  10,福島,PASS_HTML,200,9,pw01dud102020102631/4C,ラッジオ,6,三浦 皇成,34.9,クビ,02,01,7,2025-04-13,pw01sde1003202501020920250413,レース結果　JRA,09,,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501020920250413%2FF9,芝,1:09.0,大竹 正博,,
462(-4),56.0,5  5,福島,PASS_HTML,200,10,pw01dud102019100755/0C,アラクレ,10,斎藤 新,36.3,４,02,01,10,2025-04-13,pw01sde1003202501020920250413,レース結果　JRA,09,,牝6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501020920250413%2FF9,芝,1:09.7,清水 英克,,
494(+2),57.0,4  5  4  2,福島,PASS_HTML,000,1,pw01dud102021104094/49,シリウスコルト,5,古川 吉洋,35.7,,02,01,3,2025-04-13,pw01sde1003202501021120250413,レース結果　JRA,11,105,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501021120250413%2FA3,芝,1:59.8,田中 勝春,,
504(-8),57.0,7  8  8  8,福島,PASS_HTML,000,2,pw01dud102019106698/0E,バラジ,14,高杉 吏麒,35.0,１／２,02,01,8,2025-04-13,pw01sde1003202501021120250413,レース結果　JRA,11,104,せん6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501021120250413%2FA3,芝,1:59.9,鹿戸 雄一,,
480(0),57.0,1  1  1  1,福島,PASS_HTML,000,3,pw01dud102019100318/61,ケイアイセナ,8,秋山 稔樹,36.5,クビ,02,01,6,2025-04-13,pw01sde1003202501021120250413,レース結果　JRA,11,104,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501021120250413%2FA3,芝,1:59.9,平田 修,,
434(-2),57.0,15  15  15  13,福島,PASS_HTML,000,4,pw01dud102020105781/9A,マイネルケレリウス,13,佐々木 大輔,34.3,クビ,02,01,5,2025-04-13,pw01sde1003202501021120250413,レース結果　JRA,11,103,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501021120250413%2FA3,芝,2:00.0,奥村 武,,
484(-2),58.0,14  14  12  11,福島,PASS_HTML,000,5,pw01dud102019105302/4A,グランディア,15,三浦 皇成,34.8,１／２,02,01,1,2025-04-13,pw01sde1003202501021120250413,レース結果　JRA,11,104,せん6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501021120250413%2FA3,芝,2:00.1,中内田 充正,,
444(-6),57.0,7  6  6  7,福島,PASS_HTML,000,6,pw01dud102020104881/DC,ケイアイサンデラ,11,藤懸 貴志,35.6,アタマ,02,01,9,2025-04-13,pw01sde1003202501021120250413,レース結果　JRA,11,102,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501021120250413%2FA3,芝,2:00.1,小林 真也,,
470(-20),57.0,4  4  4  2,福島,PASS_HTML,000,7,pw01dud102019106933/02,ダンテスヴュー,2,荻野 極,36.1,１／２,02,01,14,2025-04-13,pw01sde1003202501021120250413,レース結果　JRA,11,101,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501021120250413%2FA3,芝,2:00.2,友道 康夫,,
478(-10),59.0,13  13  14  14,福島,PASS_HTML,000,8,pw01dud102020103043/0B,コレペティトール,7,柴田 裕一郎,34.9,１ 1/4,02,01,15,2025-04-13,pw01sde1003202501021120250413,レース結果　JRA,11,103,せん5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501021120250413%2FA3,芝,2:00.4,中竹 和也,,
474(+8),56.0,6  6  6  6,福島,PASS_HTML,000,9,pw01dud102019105448/6D,エリカヴィータ,10,小沢 大仁,36.1,３／４,02,01,13,2025-04-13,pw01sde1003202501021120250413,レース結果　JRA,11,96,牝6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501021120250413%2FA3,芝,2:00.5,国枝 栄,,
472(0),57.0,3  3  3  2,福島,PASS_HTML,000,10,pw01dud102018101615/FE,ウインシュクラン,9,丸山 元気,36.6,ハナ,02,01,7,2025-04-13,pw01sde1003202501021120250413,レース結果　JRA,11,98,せん7,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501021120250413%2FA3,芝,2:00.5,鹿戸 雄一,,
504(+4),57.0,11  11  10  8,福島,PASS_HTML,000,11,pw01dud102020102194/10,グリューネグリーン,12,横山 琉人,35.5,１,02,01,11,2025-04-13,pw01sde1003202501021120250413,レース結果　JRA,11,96,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501021120250413%2FA3,芝,2:00.6,相沢 郁,,
478(+8),57.0,10  9  12  14,福島,PASS_HTML,000,12,pw01dud102020101025/F3,アスクドゥポルテ,3,斎藤 新,35.4,１／２,02,01,10,2025-04-13,pw01sde1003202501021120250413,レース結果　JRA,11,95,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501021120250413%2FA3,芝,2:00.7,梅田 智之,,
486(-8),57.0,9  9  8  8,福島,PASS_HTML,000,13,pw01dud102021106782/88,コスモブッドレア,4,丹内 祐次,36.0,１ 1/2,02,01,2,2025-04-13,pw01sde1003202501021120250413,レース結果　JRA,11,92,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501021120250413%2FA3,芝,2:00.9,小野 次郎,,
512(-8),58.0,11  11  10  11,福島,PASS_HTML,000,14,pw01dud102019104998/C3,ショウナンマグマ,6,吉田 隼人,35.9,１ 1/4,02,01,12,2025-04-13,pw01sde1003202501021120250413,レース結果　JRA,11,92,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1003202501021120250413%2FA3,芝,2:01.1,尾関 知人,,
