body_weight_delta,carried_weight,corner_positions,course,data_status,distance_m,finish_position,horse_id,horse_name,horse_no,jockey,last3f,margin,meeting_day,meeting_no,popularity,race_category,race_class,race_date,race_id,race_name,race_no,race_rule,scheduled_start,sex_age,source_url,surface,time,track_condition,trainer,weather,weight_rule,平均1F,枠
502(-4),58.0,9  11  14,札幌,PASS_HTML,1500,14,pw01dud002022110093/8D,マテンロウサン,14,横山 典弘,37.6,３,04,02,8,3歳以上,3勝クラス,2026-08-30,pw01sde1001202602041120260830,日高ステークス,11,（混合）（特指）,15時25分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602041120260830%2F96,芝,1:31.2,良,昆 貢,曇,定量,,
436(-2),55.0,3  2  2  1,札幌,PASS_HTML,2600,1,pw01dud002023106077/91,タケルフォーカス,13,古川 吉洋,35.5,,04,02,6,3歳以上,1勝クラス,2026-08-30,pw01sde1001202602041220260830,北辰特別,12,（混合）（特指）,16時01分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602041220260830%2F4B,芝,2:43.5,良,四位 洋文,曇,定量,,
502(0),55.0,14  13  11  10,札幌,PASS_HTML,2600,2,pw01dud002023107050/3B,ワンダフルデイズ,10,横山 武史,35.2,３ 1/2,04,02,3,3歳以上,1勝クラス,2026-08-30,pw01sde1001202602041220260830,北辰特別,12,（混合）（特指）,16時01分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602041220260830%2F4B,芝,2:44.0,良,高橋 義忠,曇,定量,,
492(+8),55.0,4  4  4  3,札幌,PASS_HTML,2600,3,pw01dud002023100521/EA,ディーリライズ,5,浜中 俊,35.9,１,04,02,5,3歳以上,1勝クラス,2026-08-30,pw01sde1001202602041220260830,北辰特別,12,（混合）（特指）,16時01分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602041220260830%2F4B,芝,2:44.2,良,緒方 努,曇,定量,,
506(-8),58.0,4  4  4  5,札幌,PASS_HTML,2600,4,pw01dud002022104000/92,ディベルティスマン,11,横山 典弘,36.1,１,04,02,7,3歳以上,1勝クラス,2026-08-30,pw01sde1001202602041220260830,北辰特別,12,（混合）（特指）,16時01分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602041220260830%2F4B,芝,2:44.4,良,菊沢 隆徳,曇,定量,,
486(+2),56.0,1  1  1  2,札幌,PASS_HTML,2600,5,pw01dud002022105529/A1,ミッドタウンナイト,6,荻野 琢真,36.7,ハナ,04,02,12,3歳以上,1勝クラス,2026-08-30,pw01sde1001202602041220260830,北辰特別,12,（混合）（特指）,16時01分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602041220260830%2F4B,芝,2:44.4,良,河嶋 宏樹,曇,定量,,
456(0),58.0,6  6  2  3,札幌,PASS_HTML,2600,6,pw01dud002021102379/36,テイクザクラウン,12,吉田 隼人,36.4,１／２,04,02,9,3歳以上,1勝クラス,2026-08-30,pw01sde1001202602041220260830,北辰特別,12,（混合）（特指）,16時01分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602041220260830%2F4B,芝,2:44.5,良,吉村 圭司,曇,定量,,
458(-8),55.0,10  10  7  7,札幌,PASS_HTML,2600,7,pw01dud002023106079/77,ノリマル,1,丹内 祐次,36.0,ハナ,04,02,2,3歳以上,1勝クラス,2026-08-30,pw01sde1001202602041220260830,北辰特別,12,（混合）（特指）,16時01分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602041220260830%2F4B,芝,2:44.5,良,尾形 和幸,曇,定量,,
520(0),55.0,10  10  7  5,札幌,PASS_HTML,2600,8,pw01dud002023105789/EF,ドンテスタマスター,14,斎藤 新,36.0,アタマ,04,02,4,3歳以上,1勝クラス,2026-08-30,pw01sde1001202602041220260830,北辰特別,12,（混合）（特指）,16時01分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602041220260830%2F4B,芝,2:44.5,良,杉山 晴紀,曇,定量,,
494(+2),55.0,9  7  4  7,札幌,PASS_HTML,2600,9,pw01dud002023101050/A1,クオンタムスター,4,鮫島 克駿,36.4,１ 1/4,04,02,1,3歳以上,1勝クラス,2026-08-30,pw01sde1001202602041220260830,北辰特別,12,（混合）（特指）,16時01分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602041220260830%2F4B,芝,2:44.7,良,堀 宣行,曇,定量,,
428(+4),56.0,7  7  7  7,札幌,PASS_HTML,2600,10,pw01dud002022105525/D5,モルビド,3,小沢 大仁,36.3,１／２,04,02,8,3歳以上,1勝クラス,2026-08-30,pw01sde1001202602041220260830,北辰特別,12,（混合）（特指）,16時01分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602041220260830%2F4B,芝,2:44.8,良,中内田 充正,曇,定量,,
476(-2),55.0,12  10  11  10,札幌,PASS_HTML,2600,11,pw01dud002023101168/7A,タビニュ,8,松本 大輝,36.3,１ 1/2,04,02,10,3歳以上,1勝クラス,2026-08-30,pw01sde1001202602041220260830,北辰特別,12,（混合）（特指）,16時01分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602041220260830%2F4B,芝,2:45.0,良,松尾 卓哉,曇,定量,,
478(+4),53.0,7  7  10  10,札幌,PASS_HTML,2600,12,pw01dud002023105065/AC,ハバタクジユウニ,2,川又 賢治,36.7,２,04,02,13,3歳以上,1勝クラス,2026-08-30,pw01sde1001202602041220260830,北辰特別,12,（混合）（特指）,16時01分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602041220260830%2F4B,芝,2:45.3,良,角田 晃一,曇,定量,,
470(-4),55.0,12  13  13  13,札幌,PASS_HTML,2600,13,pw01dud002023106495/8F,ニューアライブ,7,石川 倭,38.5,大差,04,02,14,3歳以上,1勝クラス,2026-08-30,pw01sde1001202602041220260830,北辰特別,12,（混合）（特指）,16時01分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602041220260830%2F4B,芝,2:47.7,良,斉藤 正弘,曇,定量,,
524(0),55.0,2  2  13  14,札幌,PASS_HTML,2600,14,pw01dud002023105412/C7,シーンオブドリーム,9,和田 陽希,41.4,大差,04,02,11,3歳以上,1勝クラス,2026-08-30,pw01sde1001202602041220260830,北辰特別,12,（混合）（特指）,16時01分,せん3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202602041220260830%2F4B,芝,2:50.5,良,池江 泰寿,曇,定量,,
448(-4),57.0,2  2  2  1,新潟,QUARANTINED_HTML:track_condition,1800,1,pw01dud102023105753/F4,アデルフィー,11,三浦 皇成,37.6,,03,03,4,3歳,未勝利,2026-08-29,pw01sde1004202603030220260829,3歳未勝利,02,[指定],10時15分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030220260829%2FE0,ダート,1:54.9,,金成 貴史,小雨,馬齢,,
490(0),57.0,10  10  4  4,新潟,QUARANTINED_HTML:track_condition,1800,2,pw01dud102023105439/F3,カシマライフウ,15,大野 拓弥,37.4,１／２,03,03,1,3歳,未勝利,2026-08-29,pw01sde1004202603030220260829,3歳未勝利,02,[指定],10時15分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030220260829%2FE0,ダート,1:55.0,,伊藤 伸一,小雨,馬齢,,
444(+2),57.0,3  3  2  2,新潟,QUARANTINED_HTML:track_condition,1800,3,pw01dud102023104504/C6,ゴールドプレイヤー,7,戸崎 圭太,38.1,３,03,03,2,3歳,未勝利,2026-08-29,pw01sde1004202603030220260829,3歳未勝利,02,[指定],10時15分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030220260829%2FE0,ダート,1:55.5,,古賀 慎明,小雨,馬齢,,
526(+12),57.0,6  6  4  4,新潟,QUARANTINED_HTML:track_condition,1800,4,pw01dud102023107327/AA,ガードオブオナー,6,津村 明秀,38.7,５,03,03,3,3歳,未勝利,2026-08-29,pw01sde1004202603030220260829,3歳未勝利,02,[指定],10時15分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030220260829%2FE0,ダート,1:56.3,,林 徹,小雨,馬齢,,
414(+2),55.0,13  13  9  8,新潟,QUARANTINED_HTML:track_condition,1800,5,pw01dud102023105601/8D,オウケンサクラコ,9,丸田 恭介,38.3,１,03,03,7,3歳,未勝利,2026-08-29,pw01sde1004202603030220260829,3歳未勝利,02,[指定],10時15分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030220260829%2FE0,ダート,1:56.5,,田中 勝春,小雨,馬齢,,
480(+2),57.0,8  8  8  7,新潟,QUARANTINED_HTML:track_condition,1800,6,pw01dud102023106889/F6,マーゴットライズ,10,菊沢 一樹,38.9,１ 3/4,03,03,6,3歳,未勝利,2026-08-29,pw01sde1004202603030220260829,3歳未勝利,02,[指定],10時15分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030220260829%2FE0,ダート,1:56.8,,伊坂 重信,小雨,馬齢,,
508(+8),57.0,6  6  4  6,新潟,QUARANTINED_HTML:track_condition,1800,7,pw01dud102023102555/AB,エターナルホープ,8,原 優介,39.1,クビ,03,03,5,3歳,未勝利,2026-08-29,pw01sde1004202603030220260829,3歳未勝利,02,[指定],10時15分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030220260829%2FE0,ダート,1:56.8,,鈴木 慎太郎,小雨,馬齢,,
482(+4),57.0,9  8  9  8,新潟,QUARANTINED_HTML:track_condition,1800,8,pw01dud102023105319/A2,ネイティヴプライド,3,松山 弘平,38.7,３／４,03,03,8,3歳,未勝利,2026-08-29,pw01sde1004202603030220260829,3歳未勝利,02,[指定],10時15分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030220260829%2FE0,ダート,1:56.9,,高木 登,小雨,馬齢,,
466(0),54.0,15  15  15  14,新潟,QUARANTINED_HTML:track_condition,1800,9,pw01dud102023101475/AB,ハチマン,14,▲水沼 元輝,38.6,３,03,03,15,3歳,未勝利,2026-08-29,pw01sde1004202603030220260829,3歳未勝利,02,[指定],10時15分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030220260829%2FE0,ダート,1:57.4,,柄崎 将寿,小雨,馬齢,,
480(-2),57.0,11  11  13  11,新潟,QUARANTINED_HTML:track_condition,1800,10,pw01dud102023105465/57,ダイヒョウカーク,4,杉原 誠人,39.1,２ 1/2,03,03,10,3歳,未勝利,2026-08-29,pw01sde1004202603030220260829,3歳未勝利,02,[指定],10時15分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030220260829%2FE0,ダート,1:57.8,,松山 将樹,小雨,馬齢,,
486(-4),54.0,4  4  4  8,新潟,QUARANTINED_HTML:track_condition,1800,11,pw01dud102023103915/1E,オーパパ,2,▲佐藤 翔馬,40.8,４,03,03,14,3歳,未勝利,2026-08-29,pw01sde1004202603030220260829,3歳未勝利,02,[指定],10時15分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030220260829%2FE0,ダート,1:58.5,,斎藤 誠,小雨,馬齢,,
434(+8),55.0,1  1  1  2,新潟,QUARANTINED_HTML:track_condition,1800,12,pw01dud102023102234/85,ロマンス,1,石橋 脩,41.2,アタマ,03,03,9,3歳,未勝利,2026-08-29,pw01sde1004202603030220260829,3歳未勝利,02,[指定],10時15分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030220260829%2FE0,ダート,1:58.5,,上原 佑紀,小雨,馬齢,,
458(0),55.0,14  14  13  14,新潟,QUARANTINED_HTML:track_condition,1800,13,pw01dud102023105240/96,バターショコラ,13,小崎 綾也,40.5,４,03,03,12,3歳,未勝利,2026-08-29,pw01sde1004202603030220260829,3歳未勝利,02,[指定],10時15分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030220260829%2FE0,ダート,1:59.2,,戸田 博文,小雨,馬齢,,
444(-4),57.0,11  11  12  13,新潟,QUARANTINED_HTML:track_condition,1800,14,pw01dud102023107367/EA,プリヴィマーク,5,武藤 雅,40.6,アタマ,03,03,13,3歳,未勝利,2026-08-29,pw01sde1004202603030220260829,3歳未勝利,02,[指定],10時15分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030220260829%2FE0,ダート,1:59.2,,池上 昌和,小雨,馬齢,,
444(-8),55.0,4  4  9  11,新潟,QUARANTINED_HTML:track_condition,1800,15,pw01dud102023103299/13,ヌビアン,12,△石田 拓郎,42.1,７,03,03,11,3歳,未勝利,2026-08-29,pw01sde1004202603030220260829,3歳未勝利,02,[指定],10時15分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030220260829%2FE0,ダート,2:00.3,,清水 英克,小雨,馬齢,,
394(0),53.0,6  6,新潟,PASS_HTML,1600,1,pw01dud102024101140/35,キムケンシーサー,11,◇今村 聖奈,34.9,,03,03,5,2歳,未勝利,2026-08-29,pw01sde1004202603030320260829,2歳未勝利,03,（混合）［指定］,10時45分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030320260829%2F95,芝,1:34.9,良,前川 恭子,小雨,馬齢,,
472(0),55.0,8  7,新潟,PASS_HTML,1600,2,pw01dud102024106585/23,ホウオウビリーヴ,6,戸崎 圭太,34.9,１／２,03,03,4,2歳,未勝利,2026-08-29,pw01sde1004202603030320260829,2歳未勝利,03,（混合）［指定］,10時45分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030320260829%2F95,芝,1:35.0,良,木村 哲也,小雨,馬齢,,
444(-6),55.0,4  4,新潟,PASS_HTML,1600,3,pw01dud102024105973/02,ノルトハウゼン,2,三浦 皇成,35.5,１ 1/4,03,03,3,2歳,未勝利,2026-08-29,pw01sde1004202603030320260829,2歳未勝利,03,（混合）［指定］,10時45分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030320260829%2F95,芝,1:35.2,良,菊沢 隆徳,小雨,馬齢,,
476(+2),55.0,1  1,新潟,PASS_HTML,1600,4,pw01dud102024106017/A4,アウアリイ,8,菊沢 一樹,35.8,ハナ,03,03,2,2歳,未勝利,2026-08-29,pw01sde1004202603030320260829,2歳未勝利,03,（混合）［指定］,10時45分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030320260829%2F95,芝,1:35.2,良,奥村 武,小雨,馬齢,,
440(-4),55.0,2  2,新潟,PASS_HTML,1600,5,pw01dud102024102097/68,パープルタウン,9,津村 明秀,36.1,２,03,03,6,2歳,未勝利,2026-08-29,pw01sde1004202603030320260829,2歳未勝利,03,（混合）［指定］,10時45分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030320260829%2F95,芝,1:35.5,良,鈴木 慎太郎,小雨,馬齢,,
458(-6),55.0,4  4,新潟,PASS_HTML,1600,6,pw01dud102024100316/2A,アルアンダルス,5,石橋 脩,37.2,９,03,03,7,2歳,未勝利,2026-08-29,pw01sde1004202603030320260829,2歳未勝利,03,（混合）［指定］,10時45分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030320260829%2F95,芝,1:37.0,良,小野 次郎,小雨,馬齢,,
436(0),55.0,9  9,新潟,PASS_HTML,1600,7,pw01dud102024101728/D3,ビスクヴィート,4,内田 博幸,36.4,１ 3/4,03,03,10,2歳,未勝利,2026-08-29,pw01sde1004202603030320260829,2歳未勝利,03,（混合）［指定］,10時45分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030320260829%2F95,芝,1:37.3,良,中舘 英二,小雨,馬齢,,
462(+2),55.0,3  3,新潟,PASS_HTML,1600,8,pw01dud102024103035/11,サウンドシェリー,10,松山 弘平,37.9,１ 1/4,03,03,1,2歳,未勝利,2026-08-29,pw01sde1004202603030320260829,2歳未勝利,03,（混合）［指定］,10時45分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030320260829%2F95,芝,1:37.5,良,鈴木 孝志,小雨,馬齢,,
460(-2),55.0,10  10,新潟,PASS_HTML,1600,9,pw01dud102024100134/02,ルクスマグナ,3,岩田 康誠,36.9,３,03,03,8,2歳,未勝利,2026-08-29,pw01sde1004202603030320260829,2歳未勝利,03,（混合）［指定］,10時45分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030320260829%2F95,芝,1:38.0,良,高柳 瑞樹,小雨,馬齢,,
472(+2),55.0,7  8,新潟,PASS_HTML,1600,10,pw01dud102024104453/FE,レーゲンシャウアー,7,柴田 大知,38.9,７,03,03,11,2歳,未勝利,2026-08-29,pw01sde1004202603030320260829,2歳未勝利,03,（混合）［指定］,10時45分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030320260829%2F95,芝,1:39.2,良,天間 昭一,小雨,馬齢,,
432(+8),51.0,,新潟,PASS_HTML,1600,中止,pw01dud102024105177/46,マムダッドベル,1,★谷原 柚希,,,03,03,9,2歳,未勝利,2026-08-29,pw01sde1004202603030320260829,2歳未勝利,03,（混合）［指定］,10時45分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030320260829%2F95,芝,,良,粕谷 昌央,小雨,馬齢,,
440(初出走),55.0,4  3,新潟,PASS_HTML,1400,1,pw01dud102024106743/5F,エクラドリオン,4,C.ルメール,35.4,,03,03,1,2歳,新馬,2026-08-29,pw01sde1004202603030420260829,メイクデビュー新潟,04,（混合）［指定］,11時15分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030420260829%2F4A,芝,1:23.1,良,中舘 英二,小雨,馬齢,,
422(初出走),55.0,1  1,新潟,PASS_HTML,1400,2,pw01dud102024100834/59,ジェイエルキール,2,江田 照男,36.4,２ 1/2,03,03,12,2歳,新馬,2026-08-29,pw01sde1004202603030420260829,メイクデビュー新潟,04,（混合）［指定］,11時15分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030420260829%2F4A,芝,1:23.5,良,菊川 正達,小雨,馬齢,,
444(初出走),55.0,2  3,新潟,PASS_HTML,1400,3,pw01dud102024110006/55,レッドアバンドーネ,10,津村 明秀,36.3,１ 1/4,03,03,3,2歳,新馬,2026-08-29,pw01sde1004202603030420260829,メイクデビュー新潟,04,（混合）［指定］,11時15分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030420260829%2F4A,芝,1:23.7,良,上原 佑紀,小雨,馬齢,,
454(初出走),55.0,7  7,新潟,PASS_HTML,1400,4,pw01dud102024104480/D5,ショウナンワンパク,18,丸山 元気,35.8,１,03,03,6,2歳,新馬,2026-08-29,pw01sde1004202603030420260829,メイクデビュー新潟,04,（混合）［指定］,11時15分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030420260829%2F4A,芝,1:23.9,良,古賀 大生,小雨,馬齢,,
426(初出走),53.0,7  7,新潟,PASS_HTML,1400,5,pw01dud102024100017/0A,セレスティナ,12,◇今村 聖奈,35.8,ハナ,03,03,2,2歳,新馬,2026-08-29,pw01sde1004202603030420260829,メイクデビュー新潟,04,（混合）［指定］,11時15分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030420260829%2F4A,芝,1:23.9,良,高柳 瑞樹,小雨,馬齢,,
410(初出走),55.0,10  10,新潟,PASS_HTML,1400,6,pw01dud102024105539/B0,イントリー,13,武藤 雅,35.6,アタマ,03,03,5,2歳,新馬,2026-08-29,pw01sde1004202603030420260829,メイクデビュー新潟,04,（混合）［指定］,11時15分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030420260829%2F4A,芝,1:23.9,良,尾形 和幸,小雨,馬齢,,
432(初出走),55.0,11  10,新潟,PASS_HTML,1400,7,pw01dud102024104300/24,ホワイトホール,16,嶋田 純次,36.3,５,03,03,10,2歳,新馬,2026-08-29,pw01sde1004202603030420260829,メイクデビュー新潟,04,（混合）［指定］,11時15分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030420260829%2F4A,芝,1:24.7,良,清水 英克,小雨,馬齢,,
434(初出走),55.0,6  6,新潟,PASS_HTML,1400,8,pw01dud102024102094/0F,イデアモッコス,14,野中 悠太郎,36.8,ハナ,03,03,15,2歳,新馬,2026-08-29,pw01sde1004202603030420260829,メイクデビュー新潟,04,（混合）［指定］,11時15分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030420260829%2F4A,芝,1:24.7,良,的場 均,小雨,馬齢,,
490(初出走),52.0,7  7,新潟,PASS_HTML,1400,9,pw01dud102024107330/21,アヴァンデセール,11,▲佐藤 翔馬,36.6,クビ,03,03,9,2歳,新馬,2026-08-29,pw01sde1004202603030420260829,メイクデビュー新潟,04,（混合）［指定］,11時15分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030420260829%2F4A,芝,1:24.7,良,田中 剛,小雨,馬齢,,
426(初出走),55.0,12  12,新潟,PASS_HTML,1400,10,pw01dud102024105018/28,ポケットブック,1,小崎 綾也,36.2,ハナ,03,03,16,2歳,新馬,2026-08-29,pw01sde1004202603030420260829,メイクデビュー新潟,04,（混合）［指定］,11時15分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030420260829%2F4A,芝,1:24.7,良,池上 昌和,小雨,馬齢,,
454(初出走),55.0,13  13,新潟,PASS_HTML,1400,11,pw01dud102024100293/20,クラウンロムパイア,3,木幡 育也,35.9,２ 1/2,03,03,18,2歳,新馬,2026-08-29,pw01sde1004202603030420260829,メイクデビュー新潟,04,（混合）［指定］,11時15分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030420260829%2F4A,芝,1:25.1,良,松永 康利,小雨,馬齢,,
458(初出走),55.0,14  14,新潟,PASS_HTML,1400,12,pw01dud102024105422/4A,ニシノムホウモノ,9,M.ミシェル,35.4,アタマ,03,03,7,2歳,新馬,2026-08-29,pw01sde1004202603030420260829,メイクデビュー新潟,04,（混合）［指定］,11時15分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030420260829%2F4A,芝,1:25.1,良,村田 一誠,小雨,馬齢,,
452(初出走),55.0,17  17,新潟,PASS_HTML,1400,13,pw01dud102024105478/4C,ヨツバ,6,杉原 誠人,35.7,２,03,03,13,2歳,新馬,2026-08-29,pw01sde1004202603030420260829,メイクデビュー新潟,04,（混合）［指定］,11時15分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603030420260829%2F4A,芝,1:25.5,良,本間 忍,小雨,馬齢,,
