body_weight_delta,carried_weight,corner_positions,course,data_status,distance_m,finish_position,horse_id,horse_name,horse_no,jockey,last3f,margin,meeting_day,meeting_no,popularity,race_category,race_class,race_date,race_id,race_name,race_no,race_rule,rating,scheduled_start,sex_age,source_url,surface,time,track_condition,trainer,weather,weight_rule,平均1F,枠
442(+2),55.0,6  7  7  8,新潟,PASS_HTML,2000,15,pw01dud102024103614/A4,コスモモノポリー,16,菊沢 一樹,37.4,２ 1/2,06,02,15,2歳,未勝利,2026-08-09,pw01sde0104202602060120260809,2歳未勝利,01,[指定],,9時40分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0104202602060120260809%2FC0,芝,2:03.4,良,相沢 郁,曇,馬齢,,
450(-2),55.0,9  9  11  11,新潟,PASS_HTML,2000,16,pw01dud102024103638/90,マスターボリューム,12,柴田 大知,37.3,２,06,02,14,2歳,未勝利,2026-08-09,pw01sde0104202602060120260809,2歳未勝利,01,[指定],,9時40分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0104202602060120260809%2FC0,芝,2:03.8,良,畠山 吉宏,曇,馬齢,,
508(-4),57.0,1  1  1  1,中京,PASS_HTML,2000,1,pw01dud102023103387/4E,フィンガーレイクス,14,富田 暁,33.9,,06,02,3,3歳,未勝利,2026-08-09,pw01sde0107202602060120260809,3歳未勝利,01,[指定],,9時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0107202602060120260809%2F9E,芝,1:59.9,良,藤原 英昭,晴,馬齢,,
470(0),55.0,2  2  2  2,中京,PASS_HTML,2000,2,pw01dud102023107092/48,ティタノマキア,15,松山 弘平,34.0,１ 1/4,06,02,2,3歳,未勝利,2026-08-09,pw01sde0107202602060120260809,3歳未勝利,01,[指定],,9時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0107202602060120260809%2F9E,芝,2:00.1,良,池添 学,晴,馬齢,,
494(初出走),57.0,7  7  7  6,中京,PASS_HTML,2000,3,pw01dud102023107155/92,マイコンプリート,4,西塚 洸二,33.5,クビ,06,02,4,3歳,未勝利,2026-08-09,pw01sde0107202602060120260809,3歳未勝利,01,[指定],,9時50分,せん3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0107202602060120260809%2F9E,芝,2:00.1,良,友道 康夫,晴,馬齢,,
438(+6),55.0,4  3  3  4,中京,PASS_HTML,2000,4,pw01dud102023104405/08,ラピス,1,団野 大成,34.4,４,06,02,7,3歳,未勝利,2026-08-09,pw01sde0107202602060120260809,3歳未勝利,01,[指定],,9時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0107202602060120260809%2F9E,芝,2:00.7,良,安田 翔伍,晴,馬齢,,
480(+4),55.0,4  5  5  6,中京,PASS_HTML,2000,5,pw01dud102023106982/02,クロスボーダー,3,川田 将雅,34.3,アタマ,06,02,1,3歳,未勝利,2026-08-09,pw01sde0107202602060120260809,3歳未勝利,01,[指定],,9時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0107202602060120260809%2F9E,芝,2:00.8,良,小林 真也,晴,馬齢,,
462(0),57.0,10  10  8  8,中京,PASS_HTML,2000,6,pw01dud102023104944/CA,チュオンソン,13,酒井 学,34.2,３／４,06,02,8,3歳,未勝利,2026-08-09,pw01sde0107202602060120260809,3歳未勝利,01,[指定],,9時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0107202602060120260809%2F9E,芝,2:00.9,良,昆 貢,晴,馬齢,,
420(0),55.0,3  3  3  2,中京,PASS_HTML,2000,7,pw01dud102023107125/62,ディアーモルタル,16,国分 恭介,34.7,アタマ,06,02,10,3歳,未勝利,2026-08-09,pw01sde0107202602060120260809,3歳未勝利,01,[指定],,9時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0107202602060120260809%2F9E,芝,2:00.9,良,宮本 博,晴,馬齢,,
464(+8),55.0,13  13  14  14,中京,PASS_HTML,2000,8,pw01dud102023102640/8D,オレンジフィールド,12,亀田 温心,33.7,３／４,06,02,6,3歳,未勝利,2026-08-09,pw01sde0107202602060120260809,3歳未勝利,01,[指定],,9時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0107202602060120260809%2F9E,芝,2:01.0,良,北出 成人,晴,馬齢,,
484(+4),57.0,11  10  11  10,中京,PASS_HTML,2000,9,pw01dud102023104289/F2,キービート,11,長岡 禎仁,34.2,３／４,06,02,16,3歳,未勝利,2026-08-09,pw01sde0107202602060120260809,3歳未勝利,01,[指定],,9時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0107202602060120260809%2F9E,芝,2:01.1,良,宮 徹,晴,馬齢,,
436(+10),55.0,4  5  5  5,中京,PASS_HTML,2000,10,pw01dud102023103887/43,レイアン,2,西村 淳也,34.7,ハナ,06,02,9,3歳,未勝利,2026-08-09,pw01sde0107202602060120260809,3歳未勝利,01,[指定],,9時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0107202602060120260809%2F9E,芝,2:01.1,良,笹田 和秀,晴,馬齢,,
486(+4),54.0,16  16  16  14,中京,PASS_HTML,2000,11,pw01dud102023105075/A3,ワンダーリュクス,9,▲森田 誠也,33.9,３／４,06,02,5,3歳,未勝利,2026-08-09,pw01sde0107202602060120260809,3歳未勝利,01,[指定],,9時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0107202602060120260809%2F9E,芝,2:01.2,良,牧田 和弥,晴,馬齢,,
506(-34),57.0,12  12  13  12,中京,PASS_HTML,2000,12,pw01dud102023104922/C4,バンブラボー,6,秋山 稔樹,34.3,３／４,06,02,14,3歳,未勝利,2026-08-09,pw01sde0107202602060120260809,3歳未勝利,01,[指定],,9時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0107202602060120260809%2F9E,芝,2:01.4,良,飯田 祐史,晴,馬齢,,
418(+4),55.0,7  8  8  9,中京,PASS_HTML,2000,13,pw01dud102023100505/7D,ゴナビーオーライト,8,藤懸 貴志,34.6,クビ,06,02,12,3歳,未勝利,2026-08-09,pw01sde0107202602060120260809,3歳未勝利,01,[指定],,9時50分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0107202602060120260809%2F9E,芝,2:01.4,良,梅田 智之,晴,馬齢,,
472(-8),57.0,15  15  12  12,中京,PASS_HTML,2000,14,pw01dud102023109054/CC,カミノトップワン,7,角田 大和,34.9,２ 1/2,06,02,11,3歳,未勝利,2026-08-09,pw01sde0107202602060120260809,3歳未勝利,01,[指定],,9時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0107202602060120260809%2F9E,芝,2:01.9,良,千田 輝彦,晴,馬齢,,
476(-12),55.0,7  8  8  10,中京,PASS_HTML,2000,15,pw01dud102023102190/E8,ニテンイチリュウ,10,◇永島 まなみ,35.6,３ 1/2,06,02,13,3歳,未勝利,2026-08-09,pw01sde0107202602060120260809,3歳未勝利,01,[指定],,9時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0107202602060120260809%2F9E,芝,2:02.5,良,高橋 康之,晴,馬齢,,
430(-4),55.0,13  14  15  14,中京,PASS_HTML,2000,16,pw01dud102023103586/3D,ストラドーネ,5,△柴田 裕一郎,35.4,１,06,02,15,3歳,未勝利,2026-08-09,pw01sde0107202602060120260809,3歳未勝利,01,[指定],,9時50分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde0107202602060120260809%2F9E,芝,2:02.6,良,中竹 和也,晴,馬齢,,
448(+6),55.0,1  1  1  1,札幌,QUARANTINED_HTML:track_condition,1700,1,pw01dud102023106623/82,ルージュボニート,6,横山 武史,38.2,,05,01,1,3歳,未勝利,2026-08-08,pw01sde1001202601050120260808,3歳未勝利,01,牝［指定］,,10時00分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050120260808%2F60,ダート,1:45.9,,高柳 瑞樹,曇,馬齢,,
466(+2),55.0,4  5  4  3,札幌,QUARANTINED_HTML:track_condition,1700,2,pw01dud102023102909/EB,マーゴットクリュグ,10,松本 大輝,38.8,５,05,01,5,3歳,未勝利,2026-08-08,pw01sde1001202601050120260808,3歳未勝利,01,牝［指定］,,10時00分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050120260808%2F60,ダート,1:46.8,,小林 真也,曇,馬齢,,
498(0),55.0,6  6  7  5,札幌,QUARANTINED_HTML:track_condition,1700,3,pw01dud102023107055/61,ジェイストリーク,3,岩田 望来,39.0,３ 1/2,05,01,4,3歳,未勝利,2026-08-08,pw01sde1001202601050120260808,3歳未勝利,01,牝［指定］,,10時00分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050120260808%2F60,ダート,1:47.4,,武 幸四郎,曇,馬齢,,
492(+2),54.0,2  3  2  2,札幌,QUARANTINED_HTML:track_condition,1700,4,pw01dud102023107267/B9,ジーティービキニ,14,☆舟山 瑠泉,39.8,１ 1/4,05,01,2,3歳,未勝利,2026-08-08,pw01sde1001202601050120260808,3歳未勝利,01,牝［指定］,,10時00分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050120260808%2F60,ダート,1:47.6,,松下 武士,曇,馬齢,,
490(+2),52.0,14  14  9  5,札幌,QUARANTINED_HTML:track_condition,1700,5,pw01dud102023107306/17,セラサイト,2,▲小林 美駒,39.2,１,05,01,6,3歳,未勝利,2026-08-08,pw01sde1001202601050120260808,3歳未勝利,01,牝［指定］,,10時00分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050120260808%2F60,ダート,1:47.8,,茶木 太樹,曇,馬齢,,
412(0),55.0,13  13  13  12,札幌,QUARANTINED_HTML:track_condition,1700,6,pw01dud102023101315/1A,サンエンジェルス,8,浜中 俊,38.6,クビ,05,01,8,3歳,未勝利,2026-08-08,pw01sde1001202601050120260808,3歳未勝利,01,牝［指定］,,10時00分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050120260808%2F60,ダート,1:47.8,,谷 潔,曇,馬齢,,
486(0),51.0,11  9  9  8,札幌,QUARANTINED_HTML:track_condition,1700,7,pw01dud102023106616/CB,ルージュエピック,1,★河原田 菜々,39.3,３／４,05,01,7,3歳,未勝利,2026-08-08,pw01sde1001202601050120260808,3歳未勝利,01,牝［指定］,,10時00分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050120260808%2F60,ダート,1:48.0,,田中 克典,曇,馬齢,,
500(+2),55.0,6  7  9  10,札幌,QUARANTINED_HTML:track_condition,1700,8,pw01dud102023106163/CD,サマースプラッシュ,5,佐々木 大輔,39.8,３,05,01,12,3歳,未勝利,2026-08-08,pw01sde1001202601050120260808,3歳未勝利,01,牝［指定］,,10時00分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050120260808%2F60,ダート,1:48.5,,石栗 龍彦,曇,馬齢,,
480(+2),55.0,10  9  5  5,札幌,QUARANTINED_HTML:track_condition,1700,9,pw01dud102023101443/95,フィーユレアル,9,斎藤 新,40.3,クビ,05,01,9,3歳,未勝利,2026-08-08,pw01sde1001202601050120260808,3歳未勝利,01,牝［指定］,,10時00分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050120260808%2F60,ダート,1:48.5,,斎藤 誠,曇,馬齢,,
440(+6),55.0,9  7  7  8,札幌,QUARANTINED_HTML:track_condition,1700,10,pw01dud102023105228/0E,ルパピヨンブラン,11,川又 賢治,40.1,クビ,05,01,10,3歳,未勝利,2026-08-08,pw01sde1001202601050120260808,3歳未勝利,01,牝［指定］,,10時00分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050120260808%2F60,ダート,1:48.6,,杉山 佳明,曇,馬齢,,
424(-2),54.0,11  9  9  10,札幌,QUARANTINED_HTML:track_condition,1700,11,pw01dud102023104347/FD,ハスカップジャム,7,☆長浜 鴻緒,40.9,６,05,01,14,3歳,未勝利,2026-08-08,pw01sde1001202601050120260808,3歳未勝利,01,牝［指定］,,10時00分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050120260808%2F60,ダート,1:49.6,,中舘 英二,曇,馬齢,,
428(-12),55.0,2  2  2  4,札幌,QUARANTINED_HTML:track_condition,1700,12,pw01dud102023100709/AB,シャドウルーラー,13,松山 弘平,42.0,１ 1/4,05,01,3,3歳,未勝利,2026-08-08,pw01sde1001202601050120260808,3歳未勝利,01,牝［指定］,,10時00分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050120260808%2F60,ダート,1:49.8,,藤岡 健一,曇,馬齢,,
464(+4),55.0,4  3  5  13,札幌,QUARANTINED_HTML:track_condition,1700,13,pw01dud102023100285/6A,アルデバローズ,4,横山 琉人,44.3,大差,05,01,13,3歳,未勝利,2026-08-08,pw01sde1001202601050120260808,3歳未勝利,01,牝［指定］,,10時00分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050120260808%2F60,ダート,1:52.4,,矢野 英一,曇,馬齢,,
474(+8),55.0,6  9  14  14,札幌,QUARANTINED_HTML:track_condition,1700,14,pw01dud102023102549/67,ワイルドカグラ,12,小沢 大仁,48.3,大差,05,01,11,3歳,未勝利,2026-08-08,pw01sde1001202601050120260808,3歳未勝利,01,牝［指定］,,10時00分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050120260808%2F60,ダート,1:58.6,,渡辺 薫彦,曇,馬齢,,
462(+8),52.0,12  2  2,札幌,PASS_HTML,1500,1,pw01dud102024104976/6C,チカバリエンテ,7,▲小林 美駒,36.1,,05,01,1,2歳,未勝利,2026-08-08,pw01sde1001202601050220260808,2歳未勝利,02,（混合）［指定］,,10時30分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050220260808%2F15,芝,1:30.1,稍重,藤野 健太,小雨,馬齢,,
452(+2),55.0,1  1  1,札幌,PASS_HTML,1500,2,pw01dud102024105886/3A,ジャストワナフライ,10,斎藤 新,36.2,ハナ,05,01,9,2歳,未勝利,2026-08-08,pw01sde1001202601050220260808,2歳未勝利,02,（混合）［指定］,,10時30分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050220260808%2F15,芝,1:30.1,稍重,小栗 実,小雨,馬齢,,
418(-8),55.0,3  7  6,札幌,PASS_HTML,1500,3,pw01dud102024100800/5D,ルギッドドランジュ,11,北村 友一,35.9,クビ,05,01,8,2歳,未勝利,2026-08-08,pw01sde1001202601050220260808,2歳未勝利,02,（混合）［指定］,,10時30分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050220260808%2F15,芝,1:30.2,稍重,秋本 大介,小雨,馬齢,,
498(-2),55.0,6  6  3,札幌,PASS_HTML,1500,4,pw01dud102024105809/13,アルデシンザン,3,佐々木 大輔,36.0,クビ,05,01,2,2歳,未勝利,2026-08-08,pw01sde1001202601050220260808,2歳未勝利,02,（混合）［指定］,,10時30分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050220260808%2F15,芝,1:30.2,稍重,矢野 英一,小雨,馬齢,,
448(+2),55.0,9  9  12,札幌,PASS_HTML,1500,5,pw01dud102024101984/C9,ランダムナンバー,1,浜中 俊,35.9,１,05,01,7,2歳,未勝利,2026-08-08,pw01sde1001202601050220260808,2歳未勝利,02,（混合）［指定］,,10時30分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050220260808%2F15,芝,1:30.4,稍重,橋田 宜長,小雨,馬齢,,
392(+4),51.0,7  9  10,札幌,PASS_HTML,1500,6,pw01dud102024102008/4B,リラカリス,13,★河原田 菜々,36.2,１ 3/4,05,01,13,2歳,未勝利,2026-08-08,pw01sde1001202601050220260808,2歳未勝利,02,（混合）［指定］,,10時30分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050220260808%2F15,芝,1:30.7,稍重,新谷 功一,小雨,馬齢,,
414(+12),55.0,9  9  6,札幌,PASS_HTML,1500,7,pw01dud102024100245/B6,トルネードサンダー,5,岩田 康誠,36.2,アタマ,05,01,5,2歳,未勝利,2026-08-08,pw01sde1001202601050220260808,2歳未勝利,02,（混合）［指定］,,10時30分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050220260808%2F15,芝,1:30.7,稍重,安達 昭夫,小雨,馬齢,,
408(+14),55.0,11  12  10,札幌,PASS_HTML,1500,8,pw01dud102024103507/BC,サンシルヴァリー,8,川又 賢治,36.0,ハナ,05,01,11,2歳,未勝利,2026-08-08,pw01sde1001202601050220260808,2歳未勝利,02,（混合）［指定］,,10時30分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050220260808%2F15,芝,1:30.7,稍重,西村 真幸,小雨,馬齢,,
418(+4),55.0,3  2  3,札幌,PASS_HTML,1500,9,pw01dud102024105362/59,ライフイズアート,9,岩田 望来,36.8,１ 1/2,05,01,3,2歳,未勝利,2026-08-08,pw01sde1001202601050220260808,2歳未勝利,02,（混合）［指定］,,10時30分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050220260808%2F15,芝,1:30.9,稍重,青木 孝文,小雨,馬齢,,
452(+8),55.0,3  2  3,札幌,PASS_HTML,1500,10,pw01dud102024102714/E6,リアルジャパン,4,吉田 隼人,37.1,１ 1/2,05,01,6,2歳,未勝利,2026-08-08,pw01sde1001202601050220260808,2歳未勝利,02,（混合）［指定］,,10時30分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050220260808%2F15,芝,1:31.2,稍重,大橋 勇樹,小雨,馬齢,,
440(+10),55.0,7  7  6,札幌,PASS_HTML,1500,11,pw01dud102024100176/28,ショパンコンクール,2,横山 琉人,36.8,アタマ,05,01,4,2歳,未勝利,2026-08-08,pw01sde1001202601050220260808,2歳未勝利,02,（混合）［指定］,,10時30分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050220260808%2F15,芝,1:31.2,稍重,岩戸 孝樹,小雨,馬齢,,
414(+4),52.0,2  2  6,札幌,PASS_HTML,1500,12,pw01dud102024104503/DF,ゴートゥービッツン,12,▲遠藤 汰月,37.4,１ 1/4,05,01,12,2歳,未勝利,2026-08-08,pw01sde1001202601050220260808,2歳未勝利,02,（混合）［指定］,,10時30分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050220260808%2F15,芝,1:31.4,稍重,伊藤 伸一,小雨,馬齢,,
392(-10),54.0,12  13  13,札幌,PASS_HTML,1500,13,pw01dud102024106919/43,アズライトティアラ,6,☆舟山 瑠泉,36.6,１／２,05,01,10,2歳,未勝利,2026-08-08,pw01sde1001202601050220260808,2歳未勝利,02,（混合）［指定］,,10時30分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050220260808%2F15,芝,1:31.5,稍重,浜田 多実雄,小雨,馬齢,,
456(初出走),55.0,1  1  1  1,札幌,PASS_HTML,1800,1,pw01dud102024106454/4F,シルバーウィル,5,吉田 隼人,35.2,,05,01,3,2歳,新馬,2026-08-08,pw01sde1001202601050520260808,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050520260808%2F34,芝,1:51.3,稍重,松永 幹夫,曇,馬齢,,
436(初出走),55.0,10  8  8  7,札幌,PASS_HTML,1800,2,pw01dud102024106192/16,シネファイル,6,斎藤 新,35.1,２,05,01,4,2歳,新馬,2026-08-08,pw01sde1001202601050520260808,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050520260808%2F34,芝,1:51.7,稍重,斎藤 誠,曇,馬齢,,
434(初出走),55.0,2  2  2  2,札幌,PASS_HTML,1800,3,pw01dud102024103490/F6,ロマノヴェリテ,9,北村 友一,35.5,クビ,05,01,7,2歳,新馬,2026-08-08,pw01sde1001202601050520260808,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050520260808%2F34,芝,1:51.7,稍重,中竹 和也,曇,馬齢,,
468(初出走),55.0,5  4  5  4,札幌,PASS_HTML,1800,4,pw01dud102024107398/19,ジーフォーリア,2,横山 武史,35.3,ハナ,05,01,2,2歳,新馬,2026-08-08,pw01sde1001202601050520260808,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050520260808%2F34,芝,1:51.7,稍重,鹿戸 雄一,曇,馬齢,,
426(初出走),55.0,5  4  5  4,札幌,PASS_HTML,1800,5,pw01dud102024102908/04,イドム,3,松本 大輝,35.4,クビ,05,01,8,2歳,新馬,2026-08-08,pw01sde1001202601050520260808,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050520260808%2F34,芝,1:51.8,稍重,高橋 康之,曇,馬齢,,
436(初出走),55.0,3  2  2  2,札幌,PASS_HTML,1800,6,pw01dud102024101437/DD,コジアン,11,横山 琉人,35.9,２,05,01,6,2歳,新馬,2026-08-08,pw01sde1001202601050520260808,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050520260808%2F34,芝,1:52.1,稍重,小椋 研介,曇,馬齢,,
488(初出走),55.0,3  4  2  4,札幌,PASS_HTML,1800,7,pw01dud102024100119/21,ムッチリスタイル,7,岩田 望来,35.9,クビ,05,01,1,2歳,新馬,2026-08-08,pw01sde1001202601050520260808,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050520260808%2F34,芝,1:52.1,稍重,佐藤 悠太,曇,馬齢,,
448(初出走),53.0,8  8  8  8,札幌,PASS_HTML,1800,8,pw01dud102024104772/3E,ローレルメビウス,8,◇古川 奈穂,35.9,２ 1/2,05,01,9,2歳,新馬,2026-08-08,pw01sde1001202601050520260808,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050520260808%2F34,芝,1:52.5,稍重,金成 貴史,曇,馬齢,,
482(初出走),52.0,12  12  11  10,札幌,PASS_HTML,1800,9,pw01dud102024104493/3E,レイテスツドリーム,1,▲和田 陽希,35.9,１ 3/4,05,01,12,2歳,新馬,2026-08-08,pw01sde1001202601050520260808,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050520260808%2F34,芝,1:52.8,稍重,平田 修,曇,馬齢,,
468(初出走),55.0,10  11  11  10,札幌,PASS_HTML,1800,10,pw01dud102024101393/40,マルカローゼ,10,小沢 大仁,36.4,３,05,01,10,2歳,新馬,2026-08-08,pw01sde1001202601050520260808,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牝2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050520260808%2F34,芝,1:53.3,稍重,浜田 多実雄,曇,馬齢,,
452(初出走),51.0,8  8  8  8,札幌,PASS_HTML,1800,11,pw01dud102024101830/7C,エイシンジュウライ,12,★河原田 菜々,36.6,ハナ,05,01,11,2歳,新馬,2026-08-08,pw01sde1001202601050520260808,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050520260808%2F34,芝,1:53.3,稍重,今野 貞一,曇,馬齢,,
498(初出走),55.0,5  7  7  12,札幌,PASS_HTML,1800,12,pw01dud102024100038/9D,マーヴィン,4,浜中 俊,39.6,大差,05,01,5,2歳,新馬,2026-08-08,pw01sde1001202601050520260808,メイクデビュー札幌,05,（混合）［指定］,,12時20分,牡2,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050520260808%2F34,芝,1:56.1,稍重,武 幸四郎,曇,馬齢,,
492(+12),57.0,2  2  2  2,札幌,QUARANTINED_HTML:track_condition,1700,1,pw01dud102023102942/06,インタノン,14,佐々木 大輔,37.1,,05,01,3,3歳,未勝利,2026-08-08,pw01sde1001202601050320260808,3歳未勝利,03,[指定],,11時00分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050320260808%2FCA,ダート,1:46.2,,堀 宣行,小雨,馬齢,,
468(+8),57.0,7  5  4  1,札幌,QUARANTINED_HTML:track_condition,1700,2,pw01dud102023101576/4F,リン,10,横山 和生,37.7,５,05,01,4,3歳,未勝利,2026-08-08,pw01sde1001202601050320260808,3歳未勝利,03,[指定],,11時00分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050320260808%2FCA,ダート,1:47.0,,四位 洋文,小雨,馬齢,,
458(+6),55.0,1  1  1  3,札幌,QUARANTINED_HTML:track_condition,1700,3,pw01dud102023102170/C8,ビレッジルイーザ,11,岩田 望来,38.6,４,05,01,6,3歳,未勝利,2026-08-08,pw01sde1001202601050320260808,3歳未勝利,03,[指定],,11時00分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050320260808%2FCA,ダート,1:47.6,,伊藤 圭三,小雨,馬齢,,
506(0),56.0,4  3  2  4,札幌,QUARANTINED_HTML:track_condition,1700,4,pw01dud102023106849/B6,イトシサ,13,☆舟山 瑠泉,38.9,２ 1/2,05,01,2,3歳,未勝利,2026-08-08,pw01sde1001202601050320260808,3歳未勝利,03,[指定],,11時00分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050320260808%2FCA,ダート,1:48.0,,田中 博康,小雨,馬齢,,
460(+2),57.0,5  5  4  4,札幌,QUARANTINED_HTML:track_condition,1700,5,pw01dud102023103621/CF,シンエンドーツダ,4,岩田 康誠,38.7,クビ,05,01,1,3歳,未勝利,2026-08-08,pw01sde1001202601050320260808,3歳未勝利,03,[指定],,11時00分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050320260808%2FCA,ダート,1:48.0,,萱野 浩二,小雨,馬齢,,
452(0),54.0,11  11  10  10,札幌,QUARANTINED_HTML:track_condition,1700,6,pw01dud102023102369/25,フロムザムーン,5,▲大久保 友雅,37.6,１,05,01,10,3歳,未勝利,2026-08-08,pw01sde1001202601050320260808,3歳未勝利,03,[指定],,11時00分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050320260808%2FCA,ダート,1:48.2,,畑端 省吾,小雨,馬齢,,
458(+2),57.0,9  7  6  6,札幌,QUARANTINED_HTML:track_condition,1700,7,pw01dud102023103424/C6,デルマバンダイサン,8,松本 大輝,39.0,３,05,01,7,3歳,未勝利,2026-08-08,pw01sde1001202601050320260808,3歳未勝利,03,[指定],,11時00分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601050320260808%2FCA,ダート,1:48.7,,井上 智史,小雨,馬齢,,
